,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,2.601795131340623e-06,-1.609965693205595e-05,2.1344516426324844e-05,-8.507340680807829e-06,-7.826369255781174e-06,-3.587279934436083e-06,1.3783574104309082e-06,3.851309884339571e-06,9.251758456230164e-06,-3.429246135056019e-06,-1.1713826097548008e-05,-2.755748573690653e-05,-2.793385647237301e-05
1,-7.961250958032906e-06,1.0520918294787407e-05,1.4690565876662731e-05,-1.0151416063308716e-06,1.0559102520346642e-05,7.1436516009271145e-06,6.369664333760738e-06,4.258530680090189e-06,-3.043212927877903e-06,-1.7176498658955097e-05,-2.2903666831552982e-05,-3.553275018930435e-05,-3.2803975045681e-05
2,2.585380570963025e-06,1.2365751899778843e-05,1.5134806744754314e-05,-3.0520022846758366e-06,3.6616111174225807e-06,7.407681550830603e-06,3.104505594819784e-06,-5.85801899433136e-07,-8.208444342017174e-06,-1.33950961753726e-05,-1.412886194884777e-05,-2.5246990844607353e-05,-2.829800359904766e-05
3,1.2488453648984432e-07,1.1128024198114872e-05,8.6567597463727e-06,-1.6500824131071568e-05,-5.212845280766487e-06,-1.9295839592814445e-07,-6.796792149543762e-06,-4.336121492087841e-06,3.671739250421524e-07,-5.452195182442665e-06,-3.7332065403461456e-06,-1.0564923286437988e-05,-1.909612910822034e-05
4,-1.1656084097921848e-06,1.016625901684165e-05,-1.1336524039506912e-06,-1.3736076653003693e-05,-4.609464667737484e-06,-4.619767423719168e-06,-5.433103069663048e-06,3.2098032534122467e-06,-1.5569385141134262e-06,-2.5798799470067024e-06,-3.2980460673570633e-07,-1.2271571904420853e-05,-1.8397171515971422e-05
5,-7.834169082343578e-07,-3.6395504139363766e-06,7.500173524022102e-06,-1.803855411708355e-06,3.529014065861702e-06,-3.53250652551651e-06,4.6461354941129684e-07,2.2444874048233032e-06,-7.530732546001673e-06,-1.1543743312358856e-05,-8.372124284505844e-06,-1.1734198778867722e-05,-1.9241473637521267e-05
6,3.7945719668641686e-06,-7.3283445090055466e-06,1.1771917343139648e-05,-9.444891475141048e-06,-6.293936166912317e-06,-1.1034775525331497e-05,3.4492695704102516e-06,-2.4391338229179382e-06,-8.346745744347572e-06,-8.348084520548582e-06,-4.975707270205021e-06,-3.846245817840099e-06,-1.1970056220889091e-05
7,-8.977600373327732e-06,2.1427171304821968e-05,1.6820267774164677e-05,-1.8392340280115604e-05,-1.8728896975517273e-05,-2.0296196453273296e-05,2.7653295546770096e-06,-2.414686605334282e-06,-7.178750820457935e-06,-8.9290551841259e-07,2.3081665858626366e-06,-6.810994818806648e-06,-1.7056125216186047e-05
8,4.730536602437496e-06,-7.447437383234501e-06,-3.9665610529482365e-06,-2.8887996450066566e-05,-2.587394556030631e-05,-9.062467142939568e-06,1.9718660041689873e-05,1.0267714969813824e-05,-3.876630216836929e-06,6.521528121083975e-06,3.6099227145314217e-06,-1.0197632946074009e-05,-2.1824322175234556e-05
9,-1.2309319572523236e-06,4.526402335613966e-06,-9.753857739269733e-07,-1.4440214727073908e-05,-6.015470717102289e-06,2.2823805920779705e-05,2.3812579456716776e-05,1.268985215574503e-06,-1.0239658877253532e-05,-1.1398224160075188e-05,-1.4424207620322704e-05,-3.0137132853269577e-05,-3.0892668291926384e-05
