,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-1.885928213596344e-06,8.384289685636759e-06,-3.7846039049327374e-06,-5.811976734548807e-06,9.006471373140812e-07,2.803863026201725e-06,-1.2182863429188728e-07,-4.323548637330532e-06,-3.14036151394248e-06,3.3900723792612553e-06,1.1128140613436699e-06,-6.0634920373559e-06,-8.292903658002615e-06
1,-1.0888325050473213e-06,-7.678521797060966e-06,-4.134373739361763e-06,-1.6496051102876663e-06,6.695743650197983e-06,1.924403477460146e-06,-3.3641699701547623e-06,-9.953102562576532e-06,-3.202352672815323e-06,3.5873963497579098e-06,2.9276125133037567e-06,-6.270129233598709e-07,-4.18670242652297e-06
2,-5.000620149075985e-07,-1.4223332982510328e-05,3.852648660540581e-06,1.1375173926353455e-05,7.826660294085741e-06,-3.0227238312363625e-07,-6.2318285927176476e-06,-1.245533348992467e-05,-4.402943886816502e-06,2.9241200536489487e-06,2.734595909714699e-06,2.968474291265011e-06,-6.561167538166046e-07
3,-5.833280738443136e-07,-6.8818917497992516e-06,4.705681931227446e-06,2.1114421542733908e-05,1.1114694643765688e-05,-5.052308551967144e-06,-1.138733932748437e-05,-1.0485469829291105e-05,1.729757059365511e-06,6.36011827737093e-06,3.576860763132572e-06,-1.8579885363578796e-06,-8.537725079804659e-06
4,1.1040945537388325e-05,-3.7073041312396526e-06,3.6548590287566185e-07,2.7545727789402008e-05,1.0582269169390202e-05,-8.037954103201628e-06,-4.5622000470757484e-06,-1.6579288057982922e-06,1.4990218915045261e-06,-1.7106067389249802e-06,-5.039852112531662e-06,-1.0763120371848345e-05,-1.182750565931201e-05
5,4.599423846229911e-07,-3.0542141757905483e-06,1.738505670800805e-05,2.420041710138321e-05,1.1086813174188137e-05,-5.5234122555702925e-06,-4.408939275890589e-06,1.3905228115618229e-06,-8.066592272371054e-06,-9.766139555722475e-06,-9.057577699422836e-06,-1.052819425240159e-05,-7.324561011046171e-06
6,-1.2872013030573726e-05,3.0798837542533875e-06,1.556513598188758e-05,9.235343895852566e-06,1.3595563359558582e-06,-6.663554813712835e-06,-8.43097222968936e-06,7.852795533835888e-07,-6.796617526561022e-06,-1.0788964573293924e-05,-9.124341886490583e-06,-6.263609975576401e-06,-1.939712092280388e-06
7,-1.4847173588350415e-06,-2.2873166017234325e-05,5.592824891209602e-06,1.2514065019786358e-06,-3.6961864680051804e-07,-3.718305379152298e-06,-6.68159918859601e-06,2.5194603949785233e-06,-2.9674265533685684e-07,-6.410176865756512e-06,-5.654757842421532e-06,-3.526918590068817e-06,1.355656422674656e-06
8,-6.90204615239054e-06,-1.0010262485593557e-05,-4.975474439561367e-06,1.6208505257964134e-06,1.5166006051003933e-06,4.154280759394169e-06,-9.475043043494225e-07,-1.602107658982277e-06,-4.615983925759792e-06,-3.3566029742360115e-06,-1.5778932720422745e-06,-1.567881554365158e-06,-2.1205050870776176e-06
9,3.1161907827481627e-06,-1.4399993233382702e-05,7.862166967242956e-06,-1.950073055922985e-06,1.3940909411758184e-05,-6.854010280221701e-06,-1.208100002259016e-06,-2.2347085177898407e-06,4.283851012587547e-06,4.753586836159229e-06,2.7563655748963356e-06,-4.9032969400286674e-06,-1.0136864148080349e-05
10,2.905682777054608e-06,-2.102227881550789e-06,1.622369745746255e-05,2.001121174544096e-06,7.752329111099243e-06,-6.503891199827194e-06,1.1556840036064386e-05,4.7898502089083195e-06,-1.627020537853241e-06,-1.5560071915388107e-06,-2.257176674902439e-06,-7.647322490811348e-06,-9.481213055551052e-06
11,9.133800631389022e-07,1.762394094839692e-05,6.572518032044172e-06,6.7559885792434216e-06,5.869544111192226e-06,6.3811312429606915e-06,1.8841354176402092e-05,3.552529960870743e-06,-5.446316208690405e-06,-7.5747957453131676e-06,-9.166658855974674e-06,-1.3944809325039387e-05,-1.7753802239894867e-05
12,5.303416401147842e-06,2.884760033339262e-05,9.40245809033513e-06,2.1823099814355373e-05,1.272183726541698e-05,1.3416341971606016e-05,1.2144155334681273e-05,-1.075095497071743e-06,-7.708324119448662e-06,-1.1274358257651329e-05,-1.5049707144498825e-05,-2.034491626545787e-05,-1.9432161934673786e-05
13,-4.1217426769435406e-06,2.3006461560726166e-05,1.879094634205103e-05,1.324870390817523e-05,8.453833572730218e-06,1.743907341733575e-05,4.3353065848350525e-06,-3.1087547540664673e-06,-8.182891178876162e-06,-1.3632583431899548e-05,-1.7135695088654757e-05,-2.0364299416542053e-05,-1.8106191419065e-05
14,-8.46563489176333e-06,1.668214099481702e-05,1.6963633242994547e-05,2.1676765754818916e-05,1.943204551935196e-05,8.926726877689362e-06,-7.036200258880854e-06,-1.0903575457632542e-05,-9.790819603949785e-06,-1.301738666370511e-05,-1.3152312021702528e-05,-1.5699188224971294e-05,-1.5638303011655807e-05
15,-9.294453775510192e-07,7.711467333137989e-06,2.0358129404485226e-05,1.7282844055444002e-05,1.799291931092739e-05,2.985936589539051e-06,-1.4610239304602146e-05,-1.6574515029788017e-05,-8.61799344420433e-06,-6.177695468068123e-06,-4.745845217257738e-06,-1.3427750673145056e-05,-1.6762875020503998e-05
16,-5.795591278001666e-07,1.2327625881880522e-05,4.0066312067210674e-05,3.446708433330059e-05,1.985172275453806e-05,2.917950041592121e-06,-1.448305556550622e-05,-1.155002973973751e-05,-6.149581167846918e-06,-1.245684688910842e-05,-1.541373785585165e-05,-2.580729778856039e-05,-2.5136047042906284e-05
17,9.854556992650032e-07,-3.3156247809529305e-06,4.592270124703646e-05,4.4080952648073435e-05,3.345060395076871e-05,-3.2776733860373497e-07,-1.0506948456168175e-05,-1.4845223631709814e-05,-1.5256635379046202e-05,-1.7129001207649708e-05,-1.3794517144560814e-05,-2.3157917894423008e-05,-2.204161137342453e-05
18,2.53766484092921e-06,-5.55987935513258e-06,5.704804789274931e-05,3.461947198957205e-05,1.5040743164718151e-05,-1.2908130884170532e-05,-1.569843152537942e-05,-1.549179432913661e-05,-1.0148272849619389e-05,-4.056491889059544e-06,-2.3902393877506256e-06,-1.4096032828092575e-05,-2.0036357454955578e-05
19,1.5174446161836386e-06,2.793502062559128e-06,5.916471127420664e-05,1.955177867785096e-05,-5.7409051805734634e-06,-9.392970241606236e-06,-5.822919774800539e-06,-1.0324816685169935e-05,-1.1419062502682209e-05,-2.0656734704971313e-06,-3.527384251356125e-06,-1.7835991457104683e-05,-2.281565684825182e-05
20,-5.980837158858776e-06,2.7533969841897488e-05,5.9778220020234585e-05,2.9904884286224842e-05,2.2825435735285282e-05,-1.6290985513478518e-05,-8.100469131022692e-06,-2.3669563233852386e-06,-1.0320451110601425e-05,-8.763570804148912e-06,-1.3113720342516899e-05,-3.2129231840372086e-05,-3.360776463523507e-05
21,2.9155780794098973e-06,4.9581751227378845e-05,5.694932769984007e-05,3.4273951314389706e-05,1.655961386859417e-05,-2.2003543563187122e-05,-5.354057066142559e-06,-5.577807314693928e-06,-8.388247806578875e-06,-9.843381121754646e-06,-1.350452657788992e-05,-3.1658681109547615e-05,-3.0959316063672304e-05
22,5.082081770524383e-06,5.3508265409618616e-05,3.721541725099087e-05,1.6348320059478283e-05,9.232666343450546e-06,-6.537127774208784e-06,1.1167721822857857e-06,-9.818060789257288e-06,-1.4453718904405832e-05,-1.1856667697429657e-05,-1.4104414731264114e-05,-2.943782601505518e-05,-2.4880049750208855e-05
23,-3.975539584644139e-06,4.244240699335933e-05,2.0847306586802006e-05,-1.3600802049040794e-06,7.703783921897411e-06,5.506677553057671e-06,-3.3926917240023613e-06,-1.3288750778883696e-05,-1.2729258742183447e-05,-1.1401250958442688e-05,-1.0293093509972095e-05,-2.559542190283537e-05,-2.9751681722700596e-05
24,-1.7075217328965664e-06,-1.996388891711831e-05,1.5579338651150465e-05,2.014078199863434e-05,1.7429643776267767e-05,1.7601996660232544e-06,-2.7841306291520596e-06,-4.6316999942064285e-06,-1.0004034265875816e-05,-1.985696144402027e-06,-7.121940143406391e-06,-3.075296990573406e-05,-3.3455726224929094e-05
25,1.7934187781065702e-05,3.2170210033655167e-06,2.0332634449005127e-05,2.677692100405693e-05,1.0249670594930649e-05,3.055902197957039e-07,2.3387838155031204e-07,-5.474954377859831e-06,-9.657698683440685e-06,-4.70457598567009e-06,-8.690054528415203e-06,-2.85198912024498e-05,-2.7908594347536564e-05
26,2.0015329937450588e-05,8.767237886786461e-07,2.2529740817844868e-05,2.374988980591297e-05,8.024042472243309e-06,9.567360393702984e-06,-6.611808203160763e-07,-1.0262243449687958e-05,-1.0234303772449493e-05,-3.5316916182637215e-06,-3.800145350396633e-06,-3.467896021902561e-05,-3.0725146643817425e-05
27,-8.36735125631094e-07,1.1462601833045483e-05,1.4254706911742687e-05,1.4237244613468647e-05,1.788092777132988e-05,1.5400233678519726e-05,-2.607586793601513e-06,-1.277984119951725e-05,-8.306233212351799e-06,-8.537550456821918e-06,-1.2780888937413692e-05,-3.227381967008114e-05,-2.7492176741361618e-05
28,-9.494484402239323e-06,-4.996603820472956e-06,3.419414861127734e-05,3.5022967495024204e-06,1.0148854926228523e-05,9.011710062623024e-07,3.938504960387945e-06,8.08783806860447e-06,5.602545570582151e-06,-4.1782623156905174e-06,-2.256908919662237e-05,-4.3992302380502224e-05,-3.69873596355319e-05
