,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,1.109873119276017e-05,5.318026524037123e-06,5.448906449601054e-05,1.0004034265875816e-05,-2.3394153686240315e-05,-1.866725506260991e-05,5.467270966619253e-06,-7.253722287714481e-06,4.3708132579922676e-07,7.263617590069771e-06,4.848174285143614e-06,-1.3082753866910934e-06,-6.539397872984409e-06
1,7.8469020081684e-06,-4.200148396193981e-06,5.000084638595581e-05,4.0253507904708385e-06,-3.469537477940321e-05,-2.549088094383478e-06,1.7340353224426508e-05,-4.3960753828287125e-06,-1.093023456633091e-06,3.855791874229908e-06,-2.2945459932088852e-07,-8.585629984736443e-06,-1.239357516169548e-05
2,-5.485126166604459e-06,3.6341953091323376e-06,4.110360168851912e-05,9.012932423502207e-06,-2.3965374566614628e-05,8.007860742509365e-06,1.8524180632084608e-05,-1.9279541447758675e-06,-6.774789653718472e-07,-2.384185791015625e-07,-6.271759048104286e-06,-1.6438541933894157e-05,-1.8510909285396338e-05
3,-1.0971387382596731e-05,1.1640251614153385e-05,3.183534136041999e-05,9.035167749971151e-06,-1.3441996998153627e-05,1.7562182620167732e-05,7.3151313699781895e-06,-3.3927499316632748e-06,-2.358399797230959e-06,-4.223489668220282e-06,-8.993898518383503e-06,-1.4802790246903896e-05,-1.2319185771048069e-05
4,-5.436755600385368e-06,4.9246009439229965e-06,3.65058658644557e-05,2.1286294440869824e-05,2.6900379452854395e-06,1.9701372366398573e-05,-6.527756340801716e-06,-7.458147592842579e-06,-6.592192221432924e-06,-1.0170100722461939e-05,-9.017647244036198e-06,-1.5720201190561056e-05,-1.2384960427880287e-05
5,1.085805706679821e-06,1.7223646864295006e-06,4.483947043354419e-05,2.4664332158863544e-05,7.337513920901984e-07,2.405373379588127e-06,-1.2178614269942045e-05,-7.715891115367413e-06,-1.3778917491436005e-06,-7.129157893359661e-06,-6.759422831237316e-06,-1.340953167527914e-05,-1.3270298950374126e-05
6,2.627057256177068e-07,-1.5925339539535344e-05,6.367091555148363e-05,1.4403413501895557e-05,-1.3885844964534044e-05,-1.0732212103903294e-05,-1.4311692211776972e-05,-1.9795261323451996e-06,1.5912228263914585e-06,-4.873611032962799e-06,-4.295550752431154e-06,-9.237322956323624e-06,-1.0851596016436815e-05
7,3.311317414045334e-06,-1.775601413100958e-05,5.521322600543499e-05,1.2456148397177458e-05,-2.098857657983899e-05,-8.810078725218773e-06,-2.0146893803030252e-05,4.252186045050621e-06,1.1860975064337254e-06,-1.9243452697992325e-06,-2.8383219614624977e-06,-8.585164323449135e-06,-8.809263817965984e-06
8,-6.371410563588142e-07,-1.52587890625e-05,6.138875374972486e-05,1.0498217307031155e-05,-2.252910053357482e-05,-1.387990778312087e-05,-2.008187584578991e-05,9.000359568744898e-06,7.836730219423771e-06,1.2695090845227242e-06,-2.271612174808979e-06,-1.2726872228085995e-05,-1.284497557207942e-05
9,-6.662041414529085e-06,-5.318899638950825e-06,5.066583969437488e-05,7.369846571236849e-06,-1.2987060472369194e-05,-1.358578447252512e-05,-1.740216976031661e-05,7.163267582654953e-06,8.501228876411915e-06,5.958718247711658e-07,-2.780463546514511e-06,-1.535180490463972e-05,-1.277111005038023e-05
