,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr,mslp,conv_rrate,ls_rrate,mn_conv_prate,mn_ls_prate,mn_tot_prate,sst,vort_10,vort_20,vort_30,vort_50,vort_70,vort_100,vort_150,vort_200,vort_250,vort_300,vort_400,vort_500,vort_600,vort_700,vort_800,vort_850,vort_900,vort_925,vort_950,vort_975,vort_1000,rhum_10,rhum_20,rhum_30,rhum_50,rhum_70,rhum_100,rhum_150,rhum_200,rhum_250,rhum_300,rhum_400,rhum_500,rhum_600,rhum_700,rhum_800,rhum_850,rhum_900,rhum_925,rhum_950,rhum_975,rhum_1000,gpot_10,gpot_20,gpot_30,gpot_50,gpot_70,gpot_100,gpot_150,gpot_200,gpot_250,gpot_300,gpot_400,gpot_500,gpot_600,gpot_700,gpot_800,gpot_850,gpot_900,gpot_925,gpot_950,gpot_975,gpot_1000,vvel_10,vvel_20,vvel_30,vvel_50,vvel_70,vvel_100,vvel_150,vvel_200,vvel_250,vvel_300,vvel_400,vvel_500,vvel_600,vvel_700,vvel_850,vvel_925,vvel_975,vvel_1000
0,-4.733055114746094,-1.8968849182128906,296.94361877441406,299.41424560546875,0.0008327029645442963,0.32599198818206787,0.3081846237182617,0.7855205535888672,2.680155716916488e-05,5.595094989985228e-06,7872.2578125,7.1910400390625,0.0021510720252990723,-0.000948730856180191,-4623.7890625,890.3671875,771459.5462646484,2678519040.0,2835963904.0,2649199.875,2676772224.0,2836735232.0,-1.769134521484375,212.89404296875,12.891836166381836,-8.427811553701758e-05,-27.24249267578125,0.0,-205.05242919921875,-32.469635009765625,-26.467529296875,0.0,-132.891357421875,0.0,-0.0004914551973342896,-738191.25,-95281.0,0.18370318412780762,62.95771026611328,1004.388642578125,0.000225018709897995,0.00040321890264749527,0.00023130467161536217,0.0004583727568387985,0.0006896965205669403,301.8948415982521,2.8264999855309725e-05,1.4011660823598504e-05,1.7719692550599575e-05,1.0279574780724943e-05,-2.4586915969848633e-07,1.8261591321788728e-05,-1.150922616943717e-05,-3.732857294380665e-06,2.0979787223041058e-05,4.188960883766413e-05,6.099790334701538e-05,6.954639684408903e-05,7.451081182807684e-05,8.637434802949429e-05,9.073619730770588e-05,9.838561527431011e-05,9.666965343058109e-05,8.761393837630749e-05,7.391569670289755e-05,6.258953362703323e-05,5.386804696172476e-05,0.048159573270822875,0.20449779886985198,0.5506908297538757,4.031442165374756,29.72390365600586,74.97429656982422,93.34115600585938,97.29501342773438,95.24898529052734,95.51335148513317,91.63555908203125,94.00983428955078,94.73942565917969,84.74078369140625,89.90462493896484,92.05364990234375,91.07136531174183,90.5647964477539,92.60330200195312,90.09451293945312,84.12814331054688,304384.05078125,259127.67578125,233498.1953125,201973.625,182217.373046875,162246.130859375,139495.01953125,121996.044921875,107436.7421875,94898.3984375,74065.84375,57088.396484375,42772.7529296875,30336.703125,19309.6474609375,14229.8251953125,9398.87890625,7068.9169921875,4791.58984375,2563.126953125,378.837890625,-0.0030323415994644165,0.0001488327980041504,-0.006800234317779541,0.00517582893371582,-0.006906628608703613,-0.008731544017791748,-0.12751507759094238,-0.3084540367126465,-0.4869379997253418,-0.5885047912597656,-0.6526374816894531,-0.7007522583007812,-0.7423238754272461,-0.7378377914428711,-0.5894813537597656,-0.3635683059692383,-0.13796615600585938,-0.03588247299194336
1,-3.8046035766601562,-0.27648162841796875,296.8777847290039,299.3174362182617,0.0009647691622376442,0.31030571460723877,0.3023732900619507,0.749053955078125,2.4288427084684372e-05,6.427988409996033e-06,8007.87109375,8.4248046875,6.811320781707764e-05,-0.0009544417262077332,-5374.859375,267.390625,736006.125,2669399424.0,2823416192.0,2638765.375,2665956224.0,2824152576.0,-3.4175758361816406,281.056640625,12.896155543625355,-7.940336945466697e-05,-22.62713623046875,0.0,-202.2325439453125,-33.353790283203125,-24.694091796875,0.0,-135.48471069335938,0.0,-0.0009493120014667511,-728035.5,-88898.0,0.21497559547424316,61.58568833768368,1003.215048828125,0.0002988087944686413,0.0008724890649318695,0.0002679899334907532,0.0008120685815811157,0.0010800501331686974,302.07397008825234,2.273518475703895e-05,1.3081822544336319e-05,1.5778321539983153e-05,7.904251106083393e-06,-1.3567769201472402e-06,2.1454092347994447e-05,5.139736458659172e-08,-1.1213065590709448e-05,1.0097050108015537e-05,3.0251801945269108e-05,5.9936195611953735e-05,7.134734187275171e-05,6.679422222077847e-05,8.09103948995471e-05,9.653286542743444e-05,9.977864101529121e-05,9.226356633007526e-05,8.341670036315918e-05,7.154140621423721e-05,6.054737605154514e-05,5.114777013659477e-05,0.07067078351974487,0.20974089030642062,0.5926737785339355,3.7190683418884873,25.462173461914062,91.91657254099846,92.37874603271484,85.06977090239525,85.62747955322266,91.00244140625,89.00590509176254,91.99128723144531,92.6112060546875,85.30941009521484,89.14109802246094,90.68550872802734,90.26898193359375,90.2911148071289,91.83686828613281,89.70459747314453,85.03372955322266,303858.70703125,258934.0078125,233344.701171875,201817.787109375,181983.341796875,162126.845703125,139365.091796875,121832.431640625,107284.896484375,94754.75,73923.2705078125,56956.3623046875,42651.3837890625,30227.908203125,19206.7255859375,14127.814453125,9296.26953125,6965.677734375,4687.71484375,2459.1875,276.7578125,0.00014060735702514648,0.0018718838691711426,-0.003633737564086914,0.004377186298370361,0.01287466287612915,-0.017688274383544922,-0.1690232753753662,-0.33602094650268555,-0.48752784729003906,-0.5872821807861328,-0.6815853118896484,-0.7923622131347656,-0.7644901275634766,-0.6780481338500977,-0.5088615417480469,-0.32161426544189453,-0.10967063903808594,-0.008933067321777344
2,-3.341217041015625,-0.6103401184082031,296.5981140136719,298.82801055908203,0.0013973768800497055,0.34330224990844727,0.3525967597961426,0.7431936264038086,1.9982922822237015e-05,5.425652489066124e-06,8227.0546875,6.863037109375,-0.0006451010704040527,-0.0010193511843681335,-5925.453125,-275.453125,734059.8212890625,2663887616.0,2817695488.0,2629528.5,2656638080.0,2818427136.0,-2.9909095764160156,265.38232421875,12.495967785827816,-7.900214404799044e-05,-23.45477294921875,5.46343994140625,-192.7039794921875,-32.34413146972656,-21.88104248046875,193.620361328125,-130.75057983398438,70.157958984375,-0.0008308030664920807,-693735.5,-78772.5,0.1511157751083374,61.50356824696064,1004.956552734375,0.0003751278854906559,0.0005408250726759434,0.0003881659358739853,0.0006379131227731705,0.0010260669514536858,302.22221779336735,2.05113465199247e-05,1.748582872096449e-05,1.8619030015543103e-05,6.150803528726101e-06,4.873727448284626e-07,-1.0046525858342648e-05,-1.2535019777715206e-05,-1.2259522918611765e-05,-6.246846169233322e-06,5.415698979049921e-06,5.234917625784874e-05,6.492924876511097e-05,7.473782170563936e-05,7.447577081620693e-05,9.054038673639297e-05,9.621260687708855e-05,9.040487930178642e-05,8.116476237773895e-05,6.788561586290598e-05,5.633628461509943e-05,4.75782435387373e-05,0.05169353276141919,0.21032519871369004,0.7005958557128906,3.274343967437744,19.871118679642677,99.09984600543976,98.167236328125,93.9400634765625,94.86595916748047,97.22631080448627,94.7666244506836,93.92353057861328,94.13927459716797,85.28343963623047,88.85958087444305,91.92237856984138,92.59710693359375,91.32234191894531,91.98731994628906,90.64248657226562,86.59384155273438,303825.384765625,259110.703125,233583.955078125,202034.037109375,182097.921875,162228.16015625,139507.375,121946.1953125,107394.52734375,94878.884765625,74059.28125,57086.275390625,42776.078125,30355.072265625,19337.4873046875,14261.935546875,9433.58984375,7104.734375,4828.80029296875,2603.252685546875,425.6162109375,0.005170300602912903,-0.0023851394653320312,-0.0012154579162597656,0.0048449039459228516,0.006464838981628418,0.019934356212615967,-0.26067447662353516,-0.4655942916870117,-0.5852127075195312,-0.6187295913696289,-0.5901613235473633,-0.6258840560913086,-0.7559814453125,-0.7376594543457031,-0.5599813461303711,-0.38152217864990234,-0.12751197814941406,-0.0025200843811035156
3,-3.2267990112304688,0.12070846557617188,296.8262710571289,299.18054962158203,0.0009506205096840858,0.2700462341308594,0.35402965545654297,0.6650104522705078,2.1198036847636104e-05,9.547802619636059e-06,7561.6171875,12.7587890625,0.001256987452507019,-0.0009060921147465706,-4760.87890625,549.47265625,695180.1701660156,2664603648.0,2817449344.0,2628598.125,2655625600.0,2818145792.0,-2.1398658752441406,283.9462890625,11.877639651298523,-8.151584188453853e-05,-24.7730712890625,61.1829833984375,-193.7890625,-32.75726318359375,-23.01910400390625,1046.6170654296875,-123.11892700195312,467.1573486328125,-0.000594407320022583,-697639.75,-82869.75,0.12907087802886963,61.11865793168545,1006.144072265625,0.0002689836546778679,0.0003770836628973484,0.0002640620805323124,0.0004587923176586628,0.0007228613831102848,302.26894743546194,3.173609729856253e-05,2.1840081899426877e-05,1.706178591120988e-05,6.551170372404158e-06,3.7838472053408623e-06,-1.0639196261763573e-05,-6.428046617656946e-06,-1.2069940567016602e-05,-4.394620191305876e-06,7.242022547870874e-06,4.5996857807040215e-05,6.0744467191398144e-05,6.947421934455633e-05,7.770967204123735e-05,8.894014172255993e-05,9.875698015093803e-05,9.323086123913527e-05,8.390028961002827e-05,7.005559746176004e-05,5.865423008799553e-05,5.068792961537838e-05,0.03860149160027504,0.23638075590133667,0.7343477606773376,2.8998303413391113,15.40623664855957,88.52609252929688,99.44538116455078,95.64170099794865,90.52569638192654,90.8298568725586,89.81297302246094,90.62390170991421,91.97867584228516,84.15611267089844,87.85681170225143,90.83731079101562,92.89505767822266,92.1539077758789,92.74383544921875,91.64553833007812,87.28987884521484,304438.931640625,259396.939453125,233857.83203125,202351.052734375,182353.16796875,162402.0703125,139674.896484375,122100.69140625,107543.689453125,95029.203125,74198.984375,57219.525390625,42901.3427734375,30466.8857421875,19441.8466796875,14363.712890625,9534.849609375,7205.46484375,4928.869140625,2703.3115234375,526.4482421875,-0.0026735328137874603,-0.003954470157623291,-0.006077170372009277,0.0006107091903686523,0.012767255306243896,0.01466822624206543,-0.21703624725341797,-0.38956785202026367,-0.4823427200317383,-0.5264816284179688,-0.5820980072021484,-0.6697111129760742,-0.7018547058105469,-0.6562490463256836,-0.48369884490966797,-0.36313533782958984,-0.14336109161376953,-0.028051376342773438
4,-3.6070709228515625,-1.4378280639648438,296.9155731201172,299.14244079589844,0.0009983880445361137,0.27938365936279297,0.4241839647293091,0.7892842292785645,1.6516947653144598e-05,8.048140443861485e-06,8852.33203125,13.46630859375,0.0029714107513427734,-0.0010809283703565598,-4992.0234375,1203.75,762555.125,2660129920.0,2815372416.0,2624692.875,2651927808.0,2816135680.0,-2.3012924194335938,292.74658203125,12.39567685406655,-9.237127960659564e-05,-29.38592529296875,88.9599609375,-217.10955810546875,-33.523590087890625,-29.03411865234375,1268.4144287109375,-129.10589599609375,601.2855224609375,-0.0006392626091837883,-781595.5,-104523.75,0.18159079551696777,62.077415466308594,1003.90619140625,0.00032443879172205925,0.000438101589679718,0.0002773306332528591,0.0004712068475782871,0.0007485095411539078,302.30826644059067,2.9542483389377594e-05,1.76700996235013e-05,9.808674803934991e-06,9.841867722570896e-06,1.0710209608078003e-05,-1.1217794963158667e-05,-6.627349648624659e-06,-8.240691386163235e-06,2.8226058930158615e-06,-5.359761416912079e-07,3.750587347894907e-05,6.173551082611084e-05,7.121567614376545e-05,8.251180406659842e-05,9.295146446675062e-05,9.531702380627394e-05,8.875108323991299e-05,8.172215893864632e-05,7.188459858298302e-05,6.0006044805049896e-05,4.945776890963316e-05,0.04729483649134636,0.22200995683670044,1.0598542504012585,2.8376903533935547,12.812522888183594,92.03054043650627,99.6538314819336,99.22608184814453,88.24300318956375,92.83329024910927,93.04721069335938,90.67358422279358,92.93511962890625,86.81170654296875,91.364013671875,94.01917266845703,94.21129608154297,93.67497253417969,93.26634216308594,91.2255859375,86.79434967041016,304116.091796875,258914.251953125,233440.26171875,202246.75,182226.34375,162257.291015625,139551.859375,121951.81640625,107375.091796875,94847.431640625,74005.6259765625,57024.82421875,42707.271484375,30275.57421875,19251.9736328125,14173.25390625,9343.646484375,7013.921875,4737.20458984375,2511.544677734375,334.2607421875,-0.004510059952735901,0.0017899572849273682,-0.003203868865966797,-0.004292428493499756,0.001522362232208252,-0.003097712993621826,-0.22474193572998047,-0.34803104400634766,-0.4251542091369629,-0.536036491394043,-0.7565507888793945,-0.8430261611938477,-0.8499822616577148,-0.7738046646118164,-0.6017704010009766,-0.41417598724365234,-0.16438817977905273,-0.03882646560668945
5,-3.906158447265625,-2.193767547607422,296.93267822265625,299.0615463256836,0.001156616024672985,0.38786911964416504,0.36804842948913574,0.803225040435791,1.9198283553123474e-05,6.124377250671387e-06,9220.19921875,12.63671875,-0.0011578798294067383,-0.0010825041681528091,-6730.40234375,-215.21875,791992.0104980469,2659942400.0,2815561472.0,2625630.5,2652908800.0,2816351232.0,-3.938007354736328,327.85693359375,13.372143309563398,-8.52089433465153e-05,-23.98394775390625,17.75927734375,-224.1456298828125,-29.26580810546875,-25.3753662109375,742.1739501953125,-123.99044799804688,272.5684814453125,-0.0010938970372080803,-806919.0,-91351.5,0.23689746856689453,62.22711181640625,1002.749931640625,0.0003502252511680126,0.000760076567530632,0.000321283470839262,0.0008648587390780449,0.0011861380189657211,302.39251708984375,1.908995909616351e-05,1.542558311484754e-05,9.378971299156547e-06,1.0965799447149038e-05,1.4254401321522892e-05,-1.6741425497457385e-05,-1.282582525163889e-05,-5.883455742150545e-06,-4.608475137501955e-06,4.6388013288378716e-06,4.2766332626342773e-05,5.900312680751085e-05,6.753229536116123e-05,8.098117541521788e-05,9.174225851893425e-05,9.481108281761408e-05,8.812965825200081e-05,8.223694749176502e-05,7.12189357727766e-05,5.883257836103439e-05,4.705891478806734e-05,0.04823280870914459,0.23183396458625793,0.8810431957244873,3.1364989280700684,13.064018249511719,95.68631744384766,99.82498931884766,98.86428833007812,91.47798877954483,91.33113837242126,91.18455505371094,90.98670974373817,92.2490463256836,86.78993225097656,92.6920166015625,94.38371276855469,94.31082153320312,93.72906494140625,93.27433013916016,90.83708190917969,86.94549560546875,303872.490234375,258700.541015625,233191.7890625,202117.619140625,182144.439453125,162185.947265625,139501.318359375,121887.126953125,107290.4296875,94749.0234375,73907.5595703125,56933.8134765625,42615.80078125,30182.98046875,19158.564453125,14079.240234375,9248.3359375,6918.0966796875,4640.6591796875,2413.833251953125,234.935546875,0.0015686899423599243,-0.000994861125946045,0.006629049777984619,-0.010223686695098877,0.004524052143096924,0.005790650844573975,-0.29909372329711914,-0.48653411865234375,-0.6165757179260254,-0.6860332489013672,-0.7378215789794922,-0.7693071365356445,-0.7981767654418945,-0.7696218490600586,-0.5371236801147461,-0.3365478515625,-0.11126232147216797,0.004183769226074219
6,-4.452491760253906,-2.7422752380371094,296.7586669921875,298.89749908447266,0.0010720686987042427,0.3726452589035034,0.3478577136993408,0.7898435592651367,1.6949721612036228e-05,5.100504495203495e-06,8794.4453125,14.547607421875,-0.0020731687545776367,-0.001108754426240921,-6817.296875,-786.44140625,783664.7839355469,2667045632.0,2823769856.0,2633137.5,2660552064.0,2824552192.0,-3.3370285034179688,288.89697265625,13.085670933127403,-7.447050302289426e-05,-17.45159912109375,0.0,-203.53790283203125,-29.153656005859375,-21.04510498046875,0.0,-116.6029052734375,0.0,-0.0009269677102565765,-732734.25,-75764.75,0.19696736335754395,62.66906528174877,1004.767138671875,0.00023809541016817093,0.0007467158138751984,0.0002977962139993906,0.0007478143088519573,0.0010456228628754616,302.44030833949705,1.9271683413535357e-05,1.3904878869652748e-05,1.2735312338918447e-05,1.0028248652815819e-05,1.624399737920612e-05,-1.2142641935497522e-05,-1.893180888146162e-05,-2.432835754007101e-05,-2.5537447072565556e-06,1.626048469915986e-05,4.900665953755379e-05,5.407107528299093e-05,6.129813846200705e-05,7.855857256799936e-05,8.50544311106205e-05,7.686496246606112e-05,6.171909626573324e-05,5.1941839046776295e-05,4.124699626117945e-05,3.2719457522034645e-05,2.6334775611758232e-05,0.039263833314180374,0.18915148079395294,0.7111839652061462,4.437710285186768,12.52715963870287,97.96671295166016,99.49784851074219,98.01065826416016,100.54427337646484,98.95619201660156,92.39757539331913,93.86463165283203,93.57389068603516,89.84913635253906,92.29832458496094,93.30630493164062,92.02178192138672,91.37236785888672,91.82305145263672,89.71990203857422,86.51567077636719,304231.83203125,258898.75,233350.619140625,202211.939453125,182412.46875,162310.861328125,139623.5234375,122023.419921875,107421.90234375,94888.205078125,74063.62890625,57097.861328125,42779.1943359375,30347.365234375,19329.3017578125,14254.0380859375,9425.4306640625,7094.89404296875,4816.58056640625,2588.46435546875,408.634765625,0.002026170492172241,0.005613356828689575,0.005588352680206299,-0.016350150108337402,0.001922011375427246,0.02099210023880005,-0.30087733268737793,-0.507174015045166,-0.5771856307983398,-0.5970859527587891,-0.6712818145751953,-0.7543792724609375,-0.7619733810424805,-0.7354831695556641,-0.6293668746948242,-0.38690757751464844,-0.12660694122314453,0.002662181854248047
7,-4.4832000732421875,-2.90264892578125,296.91542053222656,298.80731201171875,0.001677410677075386,0.40452277660369873,0.4169135093688965,0.890038013458252,1.4231016393750906e-05,3.4495024010539055e-06,10767.00390625,16.51318359375,0.00038029253482818604,-0.0013716109097003937,-7363.63671875,6.84375,883980.5,2674904192.0,2832943232.0,2641959.625,2669541760.0,2833827968.0,-3.7074851989746094,318.48095703125,13.430267252027988,-7.687445031479001e-05,-19.70166015625,0.0,-194.71881103515625,-28.402984619140625,-19.863525390625,0.0,-120.4947509765625,0.0,-0.0010298406705260277,-700981.25,-71507.25,0.2124556303024292,63.195783630013466,1006.38828125,0.0004997719079256058,0.0007453165017068386,0.0004659411497414112,0.0006836848333477974,0.001149632502347231,302.43274701950867,2.5515910238027573e-05,1.671751670073718e-05,1.2928547221235931e-05,5.6721619330346584e-06,1.4224002370610833e-05,-5.472567863762379e-06,-2.2779509890824556e-05,-2.61410023085773e-05,-1.1681695468723774e-05,6.549060344696045e-06,3.5060103982686996e-05,4.6400236897170544e-05,5.455419886857271e-05,7.528881542384624e-05,8.176022674888372e-05,7.548672147095203e-05,6.008101627230644e-05,5.1779672503471375e-05,4.445505328476429e-05,3.8439175114035606e-05,3.13374912366271e-05,0.043108563870191574,0.17337019741535187,0.6897188425064087,5.09829044342041,14.283988181501627,93.98484802246094,99.17822265625,99.0526351928711,99.64986419677734,95.06065362691879,89.72404479980469,95.16106414794922,93.82484436035156,90.58214569091797,92.931640625,94.04997253417969,92.20983123779297,91.5380630493164,92.47339630126953,91.4512710571289,88.08854675292969,304620.162109375,259243.177734375,233592.1015625,202270.265625,182595.01953125,162399.619140625,139704.34375,122135.107421875,107555.697265625,95032.35546875,74193.046875,57224.0517578125,42906.84375,30470.7197265625,19458.77734375,14387.0185546875,9559.708984375,7229.880859375,4952.9208984375,2726.259033203125,547.44482421875,-0.0009396374225616455,-0.0012525618076324463,0.0023391246795654297,0.008550643920898438,-0.01789093017578125,0.015253186225891113,-0.2861478328704834,-0.553095817565918,-0.6817493438720703,-0.726384162902832,-0.8745975494384766,-0.9688282012939453,-0.986628532409668,-0.9370460510253906,-0.7392024993896484,-0.4284329414367676,-0.16305875778198242,-0.028944969177246094
8,-2.9700965881347656,-3.6918678283691406,296.6698760986328,298.50760650634766,0.0013547809794545174,0.578977108001709,0.48327112197875977,1.147873878479004,1.4338118489831686e-05,-1.2436648830771446e-06,13507.2265625,23.188720703125,0.002731040120124817,-0.0014966297894716263,-8718.15625,1099.41015625,984202.712890625,2671188224.0,2826395776.0,2639087.125,2666365696.0,2827376896.0,-4.196224212646484,259.41455078125,13.487493460997939,-7.985768024809659e-05,-17.4932861328125,0.0,-186.095703125,-28.255218505859375,-16.44683837890625,0.0,-106.06430053710938,0.0,-0.001165619120001793,-669948.75,-59208.0,0.2616276741027832,62.0621337890625,1005.10947265625,0.00031404849141836166,0.000943484716117382,0.00037632929161190987,0.0007541836239397526,0.001130521297454834,302.3909882336128,2.33830651268363e-05,1.6480596968904138e-05,1.3898548786528409e-05,4.037239705212414e-06,1.2493037502281368e-05,-9.255774784833193e-06,-9.954790584743023e-06,-1.2942124158143997e-05,-8.073053322732449e-06,3.504101186990738e-06,3.280933015048504e-05,4.6528526581823826e-05,5.931081250309944e-05,7.58275855332613e-05,8.144392631947994e-05,7.730652578175068e-05,6.354320794343948e-05,5.514640361070633e-05,4.6747270971536636e-05,3.8369325920939445e-05,3.292504698038101e-05,0.062029652297496796,0.20262785255908966,0.7138350605964661,4.221553325653076,19.52613442391157,95.41571833193302,97.12025453150272,99.05863952636719,98.33148956298828,94.44912719726562,91.57852935791016,96.6319351196289,96.4992904663086,88.16326141357422,90.73416137695312,91.99500274658203,90.39240264892578,90.61514282226562,92.32429504394531,91.8033218383789,88.69573211669922,304174.748046875,259056.552734375,233447.74609375,201942.548828125,182284.080078125,162229.923828125,139569.962890625,121990.646484375,107402.185546875,94866.091796875,74018.626953125,57050.6201171875,42750.4794921875,30340.3857421875,19334.111328125,14264.6015625,9440.22802734375,7112.26806640625,4837.46630859375,2612.96923828125,437.03759765625,-0.0020697414875030518,-0.0032372474670410156,-0.0047206878662109375,0.01639789342880249,-0.01670670509338379,0.011372566223144531,-0.43680667877197266,-0.8274717330932617,-1.022674560546875,-1.0963354110717773,-1.1885185241699219,-1.16705322265625,-1.0580787658691406,-0.9302825927734375,-0.6883115768432617,-0.40088844299316406,-0.16033315658569336,-0.043879032135009766
9,-1.3936958312988281,-3.78240966796875,296.3047790527344,298.23287200927734,0.0007651234045624733,0.6469763517379761,0.42568540573120117,1.115541934967041,2.77860090136528e-05,-9.931274689733982e-06,11368.8984375,28.728515625,-0.00022789835929870605,-0.0011801207438111305,-8395.3046875,27.46484375,949731.2912597656,2666573312.0,2817875072.0,2634592.75,2661467648.0,2818822528.0,-4.3804779052734375,267.15673828125,13.233329091221094,-7.647543679922819e-05,-11.97869873046875,0.0,-194.94427490234375,-29.154754638671875,-14.2435302734375,0.0,-95.27471923828125,0.0,-0.0012167925015091896,-701802.0,-51277.5,0.299477219581604,60.50177764892578,1004.370458984375,0.000171564519405365,0.0011811726726591587,0.000212531303986907,0.0011071301996707916,0.0013196622021496296,302.27189177530676,1.9120750948786736e-05,1.5256882761605084e-05,1.626361336093396e-05,3.583962097764015e-06,8.123446605168283e-06,-8.325034286826849e-06,6.979447789490223e-06,-1.6716017853468657e-05,-1.2512842658907175e-05,2.0704464986920357e-06,4.5360298827290535e-05,6.278767250478268e-05,6.678560748696327e-05,7.792573887854815e-05,8.688285015523434e-05,8.586607873439789e-05,7.075932808220387e-05,5.963793955743313e-05,5.181087180972099e-05,4.6967994421720505e-05,4.22036973759532e-05,0.05998106300830841,0.22439682483673096,0.7838493585586548,3.31729384791106,20.80881690979004,98.54595184326172,97.30048370361328,98.61685943603516,98.01170349121094,98.83222961425781,94.78382873535156,95.3902587890625,96.64571380615234,84.58955383300781,88.40780639648438,89.72579193115234,88.37126159667969,89.54104614257812,91.95785522460938,90.460693359375,87.12638854980469,303740.91015625,258790.853515625,233275.744140625,201840.21875,182024.63671875,162043.845703125,139405.052734375,121837.951171875,107253.234375,94722.703125,73897.84765625,56946.2236328125,42658.9609375,30276.2978515625,19270.7451171875,14199.34375,9374.8818359375,7047.443359375,4773.251953125,2548.992431640625,373.51318359375,0.0006530880928039551,0.001294851303100586,-0.000620722770690918,0.0018312335014343262,0.007111847400665283,0.03308987617492676,-0.4580364227294922,-0.8210210800170898,-1.0139045715332031,-1.0991649627685547,-1.0428810119628906,-0.8470211029052734,-0.6622409820556641,-0.5769529342651367,-0.46227359771728516,-0.27326488494873047,-0.08920717239379883,-0.006298065185546875
