,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-8.96514393389225e-06,-7.89831392467022e-06,2.9629678465425968e-05,1.4338816981762648e-05,-6.010755896568298e-06,-1.864141086116433e-05,-9.130046237260103e-06,4.0797749534249306e-07,2.523884177207947e-07,4.641595296561718e-06,5.51925040781498e-07,-4.716217517852783e-06,-4.335073754191399e-06
1,3.1087256502360106e-06,-9.07224602997303e-06,2.4331617169082165e-05,2.3076659999787807e-05,-2.9837246984243393e-07,-1.0610558092594147e-05,-5.820067599415779e-06,1.6723060980439186e-06,-4.310975782573223e-06,1.2329546734690666e-06,-1.3468088582158089e-06,-8.682487532496452e-06,-5.1354290917515755e-06
2,-3.2011157600209117e-06,-1.0950490832328796e-05,2.5835848646238446e-05,1.843069912865758e-05,4.64986078441143e-06,4.6141212806105614e-07,-1.859857002273202e-05,-9.286915883421898e-06,-2.7829082682728767e-06,2.514570951461792e-08,4.407484084367752e-07,-3.0623050406575203e-06,1.1680531315505505e-06
3,4.219618858769536e-07,3.20834806188941e-06,2.1618325263261795e-05,1.4549761544913054e-05,-1.92900188267231e-07,2.689426764845848e-06,-9.036215487867594e-06,1.5943078324198723e-07,2.242974005639553e-06,-2.521323040127754e-06,-4.883157089352608e-06,-9.989133104681969e-06,-3.4922268241643906e-06
4,5.485111614689231e-06,8.289411198347807e-06,2.3078348021954298e-05,1.5028403140604496e-05,-2.1323212422430515e-06,-6.55418261885643e-07,-3.3853575587272644e-06,4.947360139340162e-06,1.8361024558544159e-06,-7.96513631939888e-06,-1.1190306395292282e-05,-1.4894641935825348e-05,-8.483009878546e-06
5,1.2877397239208221e-05,-2.7599744498729706e-06,2.2222870029509068e-05,8.140690624713898e-06,-8.522940333932638e-06,-1.5752739273011684e-06,2.3132888600230217e-06,6.720016244798899e-06,2.3682950995862484e-06,-5.40644396096468e-06,-8.320901542901993e-06,-1.5570083633065224e-05,-1.1738389730453491e-05
6,1.0232382919639349e-05,7.751223165541887e-06,2.057728124782443e-05,8.85972985997796e-06,-1.2075877748429775e-05,2.0414008758962154e-06,-1.784181222319603e-06,4.667963366955519e-06,6.755581125617027e-07,-1.7248094081878662e-06,-9.897630661725998e-07,-6.63392711430788e-06,-3.5349512472748756e-06
7,9.634153684601188e-06,9.522424079477787e-06,2.4753680918365717e-05,-8.173519745469093e-07,-1.7512706108391285e-05,9.943614713847637e-07,-1.587672159075737e-06,5.640438757836819e-06,2.8955982998013496e-06,-1.8059508875012398e-06,-3.5958364605903625e-06,-1.1437106877565384e-05,-5.967915058135986e-06
8,-9.073060937225819e-06,1.1010619346052408e-05,2.24624527618289e-05,-8.236151188611984e-06,-1.1649623047560453e-05,5.193694960325956e-06,4.6641798689961433e-07,3.7311692722141743e-06,8.479692041873932e-07,-3.987690433859825e-06,-5.301670171320438e-06,-1.0779476724565029e-05,-4.70189843326807e-06
9,-8.911665645428002e-06,4.275701940059662e-06,2.5623943656682968e-05,-3.316672518849373e-06,-3.967375960201025e-06,3.2486277632415295e-06,-1.6178237274289131e-06,3.3913529478013515e-06,-2.08680285140872e-06,-4.301080480217934e-06,-5.12879341840744e-06,-1.1105556041002274e-05,-7.279100827872753e-06
