,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-1.6158446669578552e-06,4.876870661973953e-06,7.861119229346514e-06,-1.7060665413737297e-06,-5.9747835621237755e-06,2.6902416720986366e-06,8.272530976682901e-06,-1.7478014342486858e-06,-1.9012950360774994e-06,-1.0539661161601543e-06,-1.957174390554428e-06,-6.234331522136927e-06,-9.881798177957535e-06
1,3.3130054362118244e-06,5.7514989748597145e-06,1.7318525351583958e-05,4.3201143853366375e-06,-2.604414476081729e-06,-2.963119186460972e-06,5.042238626629114e-06,-5.061039701104164e-06,-1.1723022907972336e-06,-1.773354597389698e-06,-2.423301339149475e-06,-4.9801310524344444e-06,-1.2892531231045723e-05
2,-3.961991751566529e-06,2.2414315026253462e-05,1.9381404854357243e-05,-9.827781468629837e-07,-9.581621270626783e-06,-8.810486178845167e-06,6.26913970336318e-06,2.3727770894765854e-06,1.9716680981218815e-06,-7.565831765532494e-07,-2.845190465450287e-07,-3.282446414232254e-06,-1.0017247404903173e-05
3,-3.0034425435587764e-06,2.737354952841997e-05,1.1276657460257411e-05,-2.18698987737298e-05,-2.0491250324994326e-05,9.971729014068842e-06,8.72358214110136e-06,4.010216798633337e-06,-4.91307582706213e-06,-2.6868656277656555e-06,-2.5135232135653496e-06,-6.200163625180721e-06,-1.1857191566377878e-05
4,-1.1278782039880753e-05,1.5953555703163147e-06,3.6206329241394997e-06,-9.625451639294624e-06,-2.14095925912261e-05,1.1023192200809717e-05,3.6800047382712364e-06,-3.5679549910128117e-06,-1.7845886759459972e-06,1.043081283569336e-06,6.949994713068008e-07,-2.752058207988739e-06,-7.88841862231493e-06
5,1.3766955817118287e-05,-1.1101714335381985e-05,2.9233633540570736e-06,-1.0946241673082113e-05,-1.5916535630822182e-05,9.495648555457592e-06,-2.8903596103191376e-06,-1.671607606112957e-06,3.898516297340393e-06,4.608300514519215e-06,2.3369211703538895e-06,-1.9408762454986572e-06,-7.841561455279589e-06
6,1.3956348993815482e-05,-1.3984739780426025e-05,5.203764885663986e-07,-3.702996764332056e-06,-7.73364445194602e-06,5.668844096362591e-07,2.0302250050008297e-06,3.077206201851368e-06,5.203939508646727e-06,1.5083933249115944e-06,1.6938429325819016e-07,-4.7548674046993256e-06,-8.812407031655312e-06
7,4.305460606701672e-06,3.7919380702078342e-06,2.0524603314697742e-06,-6.687827408313751e-06,-5.765759851783514e-06,1.4680961612612009e-05,8.21088906377554e-06,-1.5480327419936657e-06,-3.971101250499487e-06,-8.110422641038895e-06,-7.5605930760502815e-06,-9.104493074119091e-06,-1.2938515283167362e-05
8,-6.510119419544935e-06,1.7209211364388466e-05,4.8291985876858234e-06,-5.1391980377957225e-06,-7.674156222492456e-06,8.20501009002328e-06,4.672736395150423e-06,-1.5979167073965073e-06,-5.16069121658802e-07,-5.442998372018337e-06,-3.875000402331352e-06,-9.002629667520523e-06,-1.3883167412132025e-05
9,-2.2775784600526094e-06,3.4537806641310453e-05,-4.7474168241024017e-07,-1.2686374077475193e-05,-1.5393205103464425e-05,-5.896436050534248e-07,-3.0463561415672302e-06,1.469976268708706e-06,3.757653757929802e-06,-1.3106036931276321e-06,2.8795329853892326e-06,-1.5756813809275627e-06,-1.0988092981278896e-05
10,-1.0041665518656373e-05,2.7528090868145227e-05,-1.93336745724082e-06,-1.4354576705954969e-05,-1.323141623288393e-05,5.712339770980179e-06,6.756046786904335e-06,-1.035106834024191e-06,-1.164502464234829e-06,5.59177715331316e-06,1.371488906443119e-06,-1.0214745998382568e-05,-1.4700344763696194e-05
11,-1.5351877664215863e-05,1.2957199942320585e-05,-5.99399209022522e-06,-1.0962947271764278e-05,-5.713722202926874e-06,-3.029999788850546e-06,-2.92027834802866e-06,3.1746458262205124e-06,6.543239578604698e-06,6.362562999129295e-06,1.1560041457414627e-07,-1.0396819561719894e-05,-1.778069417923689e-05
12,-8.162955055013299e-06,1.4812685549259186e-06,-2.6960624381899834e-06,-1.77716719917953e-05,-1.2277276255190372e-05,-3.545079380273819e-06,7.333117537200451e-06,7.2928378358483315e-06,1.3194512575864792e-06,-1.271604560315609e-06,-3.5349512472748756e-06,-9.808572940528393e-06,-1.6801815945655107e-05
13,3.7211866583675146e-06,2.5302288122475147e-06,1.7444253899157047e-06,-1.257722033187747e-05,-5.081703420728445e-06,7.401686161756516e-07,8.201925083994865e-06,2.2257445380091667e-06,-6.204936653375626e-07,-3.4614931792020798e-06,-4.2871106415987015e-06,-1.0039831977337599e-05,-1.488812267780304e-05
14,2.040120307356119e-05,2.6597233954817057e-05,6.619549822062254e-06,-2.688553649932146e-06,-7.007678505033255e-06,-7.809896487742662e-06,3.4392578527331352e-06,3.916269633919001e-06,-1.7781858332455158e-06,-1.3597309589385986e-07,1.8482096493244171e-06,-4.039728082716465e-06,-1.532293390482664e-05
15,1.0838761227205396e-05,2.8517737518996e-05,1.855980372056365e-05,5.256879376247525e-07,-1.3464479707181454e-05,-8.9320819824934e-06,6.256741471588612e-07,4.767091013491154e-06,-3.915571141988039e-06,-1.8579885363578796e-07,-2.2846506908535957e-06,-9.659386705607176e-06,-1.8485996406525373e-05
16,7.440728950314224e-06,1.6887905076146126e-05,4.1453924495726824e-05,2.524469164200127e-05,-4.827583325095475e-06,-2.407468855381012e-05,-9.636045433580875e-06,-3.404740709811449e-06,-1.8579885363578796e-06,-2.400251105427742e-06,-6.516696885228157e-06,-2.3434986360371113e-05,-2.1702377125620842e-05
17,-5.5551063269376755e-06,2.7284782845526934e-05,4.581033135764301e-05,1.7067184671759605e-05,-8.35122773423791e-06,-2.0070525351911783e-05,-1.876091118901968e-05,-2.6716734282672405e-06,1.8278369680047035e-06,-9.939540177583694e-07,-5.003996193408966e-06,-2.322543878108263e-05,-1.9955565221607685e-05
18,-1.3450626283884048e-05,-5.876237992197275e-06,2.3701635655015707e-05,3.7114950828254223e-06,8.862698450684547e-07,-6.2399194575846195e-06,-1.5499419532716274e-05,5.348992999643087e-06,-9.964569471776485e-07,-4.684785380959511e-06,-6.788293831050396e-06,-1.562258694320917e-05,-2.117303665727377e-05
19,-2.0735315047204494e-06,-1.579296076670289e-05,1.9756611436605453e-05,6.05359673500061e-09,4.422676283866167e-06,1.1281226761639118e-06,-1.4858669601380825e-05,8.270784746855497e-06,-1.1528609320521355e-06,-5.842186510562897e-06,-8.80029983818531e-06,-1.6649370081722736e-05,-2.5570159777998924e-05
20,1.0425224900245667e-05,-2.4941342417150736e-05,2.165901241824031e-05,3.1427480280399323e-06,-2.2479798644781113e-07,6.3426559790968895e-06,-1.066247932612896e-05,-9.470968507230282e-07,2.300599589943886e-06,-3.6312267184257507e-06,-5.48316165804863e-06,-1.412699930369854e-05,-2.7973204851150513e-05
