,tot_Prec_max
0,6.8225860595703125
1,6.2198638916015625
2,7.261753082275391
3,6.495475769042969
4,5.426883697509766
5,6.3724517822265625
6,7.111549377441406
7,10.228157043457031
8,13.80014419555664
9,15.841484069824219
10,12.318134307861328
11,11.530399322509766
12,10.03265380859375
13,7.367134094238281
14,9.970664978027344
15,9.358406066894531
16,9.32168960571289
17,8.739471435546875
18,10.254859924316406
19,20.227909088134766
20,8.879661560058594
21,10.382652282714844
22,11.915206909179688
23,11.560916900634766
24,10.880470275878906
25,13.127326965332031
26,11.597633361816406
27,29.571056365966797
28,8.960723876953125
29,15.286445617675781
30,11.425971984863281
31,15.85245132446289
32,12.868404388427734
33,12.122631072998047
34,14.338493347167969
35,13.211250305175781
36,14.473915100097656
37,10.306358337402344
38,8.292198181152344
39,14.627933502197266
40,10.037899017333984
41,8.870601654052734
42,9.246349334716797
43,24.44314956665039
44,18.27239990234375
45,24.428367614746094
46,11.633872985839844
47,17.456531524658203
48,22.65644073486328
49,25.78258514404297
50,10.845184326171875
51,10.441780090332031
52,13.058662414550781
53,13.780593872070312
54,22.688865661621094
55,23.957252502441406
56,22.21202850341797
57,23.685932159423828
58,29.34741973876953
59,35.47096252441406
60,25.34341812133789
61,22.52960205078125
62,18.819332122802734
63,16.25823974609375
