,tot_Prec_max
0,10.33782958984375
1,9.753227233886719
2,10.651588439941406
3,14.204025268554688
4,15.144824981689453
5,13.751506805419922
6,6.381988525390625
7,5.278587341308594
8,5.108833312988281
9,6.797313690185547
10,8.33749771118164
11,6.250858306884766
12,9.135246276855469
13,11.870384216308594
14,11.204719543457031
15,10.722160339355469
16,14.174461364746094
17,13.193130493164062
18,14.397621154785156
19,12.870311737060547
20,10.716915130615234
21,9.55963134765625
22,6.474018096923828
23,8.289813995361328
24,10.881900787353516
25,16.12377166748047
26,16.678810119628906
27,19.099712371826172
28,16.72840118408203
29,14.148712158203125
30,10.167598724365234
31,7.3833465576171875
32,10.761737823486328
33,9.160518646240234
34,10.405540466308594
35,9.9639892578125
36,6.735324859619141
37,10.849952697753906
38,8.770942687988281
39,12.07733154296875
40,11.020660400390625
41,8.703231811523438
42,9.235858917236328
43,11.068344116210938
44,10.58197021484375
45,21.473407745361328
46,12.699604034423828
47,10.245323181152344
48,7.2193145751953125
49,17.589569091796875
50,16.117572784423828
51,13.919830322265625
52,10.706424713134766
53,18.47076416015625
54,8.853912353515625
55,9.735107421875
56,9.701251983642578
57,12.655258178710938
58,14.276504516601562
59,8.787155151367188
60,7.579326629638672
61,8.158206939697266
62,9.435653686523438
63,11.380195617675781
64,7.946968078613281
65,5.274295806884766
66,6.810665130615234
67,3.8161277770996094
68,3.070354461669922
