,tot_Prec_Intg
0,1222.4428355693817
1,1333.688497543335
2,1295.749619603157
3,985.5203330516815
4,682.4781000614166
5,958.6437046527863
6,1127.1732300519943
7,1276.2583047151566
8,1403.1025767326355
9,1525.7998555898666
10,1454.6959102153778
11,1362.580880522728
12,1233.0561131238937
13,1505.1871538162231
14,1380.8014243841171
15,1322.5942850112915
16,1252.6598572731018
17,1274.9499082565308
18,1161.7348343133926
19,1176.612451672554
20,1315.8854097127914
21,1396.2216675281525
22,1518.051102757454
23,1449.3287354707718
24,1528.7528187036514
25,1594.1278636455536
26,1614.3636405467987
27,1465.1630073785782
28,1350.7948815822601
29,1547.352522611618
30,1416.3070917129517
31,1623.6156225204468
32,1623.5008090734482
33,1389.79934155941
34,1435.5302602052689
35,1343.0964946746826
36,1127.573698759079
37,1002.3905336856842
38,989.3911331892014
39,1032.8159481287003
40,1031.8467020988464
41,1027.0411521196365
42,894.8037028312683
43,896.3413536548615
44,1034.8380357027054
45,945.6516057252884
46,887.5562995672226
47,988.8748824596405
48,1108.0827564001083
49,1161.4759266376495
50,1072.2143948078156
51,1182.7340722084045
52,1133.0460011959076
53,1150.42045712471
54,1103.3301800489426
55,1199.43305850029
56,1114.3240332603455
57,1358.855813741684
58,1182.813048362732
59,1129.8634856939316
60,1175.0224232673645
61,1210.5794250965118
62,1223.4342843294144
63,1137.4609172344208
64,1028.411015868187
65,1022.0436751842499
66,962.5354409217834
67,991.5630519390106
68,985.1711988449097
69,1055.6543618440628
70,1144.0041661262512
71,1213.3490294218063
72,1143.597885966301
73,1293.705478310585
74,1228.5755574703217
75,1074.3485391139984
76,880.9968829154968
77,866.7881786823273
78,739.9503886699677
79,713.7978821992874
80,791.1562919616699
81,949.4370222091675
82,1154.598593711853
83,1192.2761797904968
84,1080.581545829773
85,1258.583888411522
86,1405.2822440862656
87,1224.2282927036285
88,934.0037405490875
89,999.1675615310669
90,885.1291239261627
91,935.4224801063538
92,982.0325672626495
93,1005.3367912769318
94,1029.454916715622
95,934.6798062324524
96,942.5683319568634
97,789.4031703472137
98,710.4639708995819
99,579.2613327503204
100,470.14020383358
101,282.8744053840637
102,199.51649010181427
103,146.53727412223816
104,93.09761226177216
105,43.84532570838928
106,30.361488461494446
107,20.208582282066345
108,18.381699919700623
