,tot_Prec_max
0,26.410579681396484
1,20.185470581054688
2,8.899688720703125
3,19.23847198486328
4,16.71886444091797
5,24.04022216796875
6,34.193992614746094
7,9.91201400756836
8,4.82177734375
9,7.079601287841797
10,6.977558135986328
11,14.113903045654297
12,9.23299789428711
13,10.190486907958984
14,10.18524169921875
15,13.502120971679688
16,10.06317138671875
17,11.771678924560547
18,14.822959899902344
19,9.920597076416016
20,7.435798645019531
21,8.947372436523438
22,8.105754852294922
23,13.012886047363281
24,15.080451965332031
25,14.245986938476562
26,10.850906372070312
27,9.064674377441406
28,10.695457458496094
29,16.97683334350586
30,22.54009246826172
31,11.713981628417969
32,12.660503387451172
33,14.506340026855469
34,12.724876403808594
35,16.4794921875
36,14.001846313476562
37,19.400596618652344
38,16.12091064453125
39,17.258167266845703
40,19.797325134277344
41,22.161483764648438
42,15.22684097290039
43,13.45968246459961
44,21.140098571777344
45,19.134044647216797
46,18.555164337158203
47,17.64202117919922
48,16.375064849853516
49,19.574642181396484
50,17.612934112548828
51,12.849807739257812
52,10.387420654296875
53,12.499809265136719
54,16.3421630859375
55,8.916378021240234
56,7.542610168457031
57,8.961677551269531
58,10.496139526367188
59,15.772342681884766
60,13.771533966064453
61,20.796775817871094
62,21.984100341796875
63,15.738487243652344
64,21.05569839477539
65,19.44732666015625
66,17.889976501464844
67,24.030208587646484
68,19.618511199951172
69,18.599510192871094
70,14.626502990722656
71,13.259410858154297
72,13.224601745605469
73,10.548591613769531
74,10.398387908935547
75,12.183189392089844
