,tot_Prec_Intg
0,952.3774683475494
1,754.2955130338669
2,437.71304190158844
3,277.44434773921967
4,317.47370958328247
5,525.3440886735916
6,794.619545340538
7,765.6628638505936
8,712.2121751308441
9,771.0772007703781
10,362.023189663887
11,237.87692189216614
12,445.8990693092346
13,838.7017995119095
14,927.9454499483109
15,746.6406375169754
16,737.9678636789322
17,960.0281715393066
18,498.3578622341156
19,464.5109921693802
20,654.7099351882935
21,1253.7019699811935
22,1112.4112457036972
23,883.723646402359
24,668.6817109584808
25,701.3290375471115
26,508.1713944673538
27,532.5367301702499
28,680.1986694335938
29,716.3012027740479
30,659.0358912944794
31,572.0269680023193
32,449.81881976127625
33,564.8306012153625
34,649.8146057128906
35,720.5383479595184
36,663.6249274015427
37,808.7871968746185
38,608.8879704475403
39,500.3742128610611
40,594.1697210073471
41,790.6118035316467
42,755.6861639022827
43,498.6540228128433
44,518.338605761528
45,636.0122561454773
46,569.2223459482193
47,635.1806968450546
48,653.1219929456711
49,851.8682420253754
50,662.6398116350174
51,630.1045417785645
52,687.1960312128067
53,778.8310945034027
54,841.2650972604752
55,860.8229458332062
56,861.9467914104462
57,715.377926826477
58,748.0394840240479
59,562.3401701450348
60,493.83409321308136
61,570.1501667499542
62,594.0672755241394
63,562.6154690980911
64,545.2414602041245
65,456.39559626579285
66,457.6870799064636
67,343.5622900724411
68,233.68492722511292
69,304.99592423439026
70,273.90211820602417
71,304.8133850097656
72,294.1755950450897
73,282.58368372917175
74,294.6285903453827
75,287.5445783138275
76,259.6927434206009
77,296.9527244567871
78,234.71690714359283
79,167.58069396018982
80,105.82923889160156
