,tot_Prec_max
0,7.079601287841797
1,5.340576171875
2,5.462646484375
3,4.906654357910156
4,5.483150482177734
5,3.772258758544922
6,5.699634552001953
7,6.688117980957031
8,5.276679992675781
9,6.406307220458984
10,6.818294525146484
11,6.709098815917969
12,5.690574645996094
13,6.337165832519531
14,6.124973297119141
15,6.164073944091797
16,6.289482116699219
17,7.037639617919922
18,17.220020294189453
19,12.476921081542969
20,12.799263000488281
21,17.94147491455078
22,19.069671630859375
23,13.707160949707031
24,13.1988525390625
25,11.010169982910156
26,5.326271057128906
27,6.495475769042969
28,9.921550750732422
29,21.69322967529297
30,23.108482360839844
31,23.069381713867188
32,16.72840118408203
33,15.053749084472656
34,11.648178100585938
35,9.572029113769531
36,15.177726745605469
37,20.9808349609375
38,19.786357879638672
39,8.983135223388672
40,9.91058349609375
41,13.90218734741211
42,11.211395263671875
43,10.145187377929688
44,13.644218444824219
45,9.75179672241211
46,13.573646545410156
47,17.02404022216797
48,16.262054443359375
49,7.706165313720703
50,6.526947021484375
51,5.265235900878906
52,4.691600799560547
53,7.185935974121094
54,9.767532348632812
55,14.205694198608398
56,12.855052947998047
