,Prec_Intg
0,197.5628361105919
1,146.8200422823429
2,154.66762706637383
3,244.74414065480232
4,214.94098007678986
5,187.7816952764988
6,137.58504763245583
7,197.64095544815063
8,234.42378267645836
9,256.3231997191906
10,212.14675158262253
11,356.46554082632065
12,477.6318557560444
13,481.7854054272175
14,405.00707924366
15,430.02767488360405
16,440.1598870754242
17,420.9520295262337
18,333.9081257581711
19,337.1702693402767
20,238.07259276509285
21,153.0199684202671
22,121.90958485007286
23,75.88053122162819
24,88.52528408169746
25,121.27978727221489
26,148.17316085100174
27,206.3707448542118
28,262.7522684633732
29,288.24543580412865
30,175.27110874652863
31,225.85513070225716
32,304.7259896993637
33,348.2045978307724
34,418.86327788233757
35,331.1738185584545
36,248.95498529076576
37,310.2448955178261
38,317.4170106649399
39,349.07639026641846
40,285.0094065070152
41,256.6477470099926
42,212.37770095467567
43,181.88899382948875
44,182.95323476195335
45,183.47345292568207
46,227.00795903801918
47,333.9732624590397
48,370.1026365160942
49,339.91729840636253
50,305.93816190958023
51,328.47002148628235
52,342.20198169350624
53,335.1181745529175
54,306.960791349411
55,235.30175909399986
56,190.61235710978508
57,197.61765375733376
58,219.65434774756432
59,246.67644873261452
60,259.46883484721184
61,360.96585914492607
62,368.3597408235073
63,380.5777244269848
64,387.6609168946743
65,409.23792868852615
66,430.730190128088
67,357.9058311879635
68,317.1096183359623
69,356.6189855337143
70,365.533959120512
71,364.3947094678879
72,248.56118485331535
73,217.53018721938133
74,240.05794897675514
75,209.91487428545952
76,223.480723798275
77,229.59280759096146
78,210.29114723205566
79,170.6298626959324
80,142.80911535024643
81,133.58540832996368
82,174.44061115384102
83,198.24054092168808
84,167.92630776762962
85,157.82589092850685
86,113.96065354347229
87,112.85798624157906
88,94.59249675273895
89,86.12463250756264
90,104.96547445654869
91,85.69534868001938
92,123.9633560180664
93,101.5063188970089
94,103.4482941031456
95,131.9386623799801
96,89.46076035499573
97,103.59006002545357
98,123.64078313112259
99,123.07031080126762
100,119.68636885285378
101,138.55481520295143
102,198.78491759300232
103,135.68967580795288
104,128.56172397732735
105,89.79016914963722
106,97.54490107297897
107,91.3555920124054
108,102.59445756673813
109,104.56470772624016
110,118.1446760892868
