,Prec_Intg
0,186.72877922654152
1,179.15284261107445
2,233.10670629143715
3,197.01657816767693
4,179.258044809103
5,146.4175246655941
6,164.29344192147255
7,222.89933636784554
8,197.19362258911133
9,210.55743098258972
10,269.6257084608078
11,300.6932698190212
12,298.72601851820946
13,337.5275991857052
14,382.6198913156986
15,482.9375445842743
16,433.3338141441345
17,453.3514566719532
18,428.7637397646904
19,418.2165674865246
20,366.0506382584572
21,323.9762596786022
22,316.05809926986694
23,348.9329293370247
24,351.9032150506973
25,327.61914655566216
26,326.5300579369068
27,300.2147935330868
28,291.3173660635948
29,306.6986985504627
30,341.7080454528332
31,334.68613401055336
32,312.78857961297035
33,294.06463727355003
34,268.77960190176964
35,304.72857877612114
36,250.03494694828987
37,287.91695833206177
38,310.1867251098156
39,289.47340324521065
40,257.9258196055889
41,254.67794388532639
42,266.81074872612953
43,283.31536799669266
44,329.44533973932266
45,318.0834464728832
46,308.29034745693207
47,307.0926293730736
48,284.41211208701134
49,280.89243918657303
50,297.8089265525341
51,353.5083681344986
52,389.76583629846573
53,401.8198326230049
54,350.4091128706932
55,318.92942264676094
56,306.77881091833115
57,269.1471204161644
58,212.23334595561028
59,204.3825201690197
60,204.80768755078316
61,206.05813711881638
62,187.89324909448624
63,204.38417792320251
64,216.97930991649628
