,tot_Prec_Intg
0,972.633883357048
1,1050.732433795929
2,1024.7880965471268
3,1060.9851032495499
4,1068.2807117700577
5,1010.846346616745
6,824.400782585144
7,896.0998803377151
8,825.7639408111572
9,777.6711881160736
10,786.588042974472
11,735.1473718881607
12,699.2490589618683
13,838.5053277015686
14,926.3157099485397
15,998.8627582788467
16,988.1120920181274
17,945.3390538692474
18,770.7616686820984
19,638.8300657272339
20,495.7027733325958
21,501.68365240097046
22,683.0025464296341
23,668.2432442903519
24,641.1541253328323
25,674.8121976852417
26,589.0452116727829
27,434.9597543478012
28,380.73986768722534
29,436.99830770492554
30,367.81422793865204
31,355.6934744119644
32,374.3930906057358
33,470.8271473646164
34,360.11621356010437
35,311.3243728876114
36,283.71378779411316
37,465.1707410812378
38,493.5969412326813
39,464.9543762207031
40,400.2127796411514
41,317.4661844968796
42,301.9755333662033
43,286.54545545578003
44,249.50236082077026
45,377.0942986011505
46,654.1555374860764
47,632.1981549263
48,672.3999232053757
49,584.7600847482681
50,413.48494589328766
51,306.83785676956177
52,214.57970142364502
53,223.91632199287415
