,w10max
0,12.540325164794922
1,12.535362243652344
2,13.537161827087402
3,13.796720504760742
4,11.51220989227295
5,13.946737289428711
6,16.471376419067383
7,14.806046485900879
8,14.065069198608398
9,13.62450122833252
10,12.675070762634277
11,12.931922912597656
12,13.058638572692871
13,13.70410442352295
14,15.105645179748535
15,14.547152519226074
16,13.856406211853027
17,13.929296493530273
18,15.067152976989746
19,14.706610679626465
20,15.728917121887207
21,15.528536796569824
22,17.00808334350586
23,16.054073333740234
24,16.316627502441406
25,15.374261856079102
26,15.510886192321777
27,15.579192161560059
28,15.073190689086914
29,15.09755802154541
30,15.322226524353027
31,14.438121795654297
32,12.277104377746582
33,11.72750186920166
34,11.589523315429688
35,11.658650398254395
36,11.83673095703125
37,12.294289588928223
38,10.626317977905273
39,9.726378440856934
40,12.042076110839844
41,12.644744873046875
42,14.721653938293457
43,13.19809627532959
44,11.210594177246094
45,10.592846870422363
46,10.53242301940918
