,tot_Prec_max
0,15.804290771484375
1,18.35346221923828
2,19.604206085205078
3,8.084297180175781
4,10.525703430175781
5,12.501716613769531
6,9.534358978271484
7,11.62862777709961
8,9.672164916992188
9,7.536888122558594
10,5.79071044921875
11,11.675357818603516
12,19.144058227539062
13,10.627269744873047
14,7.393360137939453
15,24.809837341308594
16,20.050048828125
17,9.581565856933594
18,7.999420166015625
19,14.171123504638672
20,21.81243896484375
21,25.483131408691406
22,21.192073822021484
23,19.64855194091797
24,18.84746551513672
25,15.707015991210938
26,16.757965087890625
27,22.07183837890625
28,22.830963134765625
29,20.626068115234375
30,29.411792755126953
31,25.810718536376953
32,23.458003997802734
33,26.792049407958984
34,24.94192123413086
35,21.96216583251953
36,22.120952606201172
37,27.471542358398438
38,31.218528747558594
39,28.29456329345703
40,14.159202575683594
41,16.73603057861328
42,20.004749298095703
43,15.748977661132812
44,24.227619171142578
45,27.701854705810547
46,25.36153793334961
47,23.336410522460938
48,28.52916717529297
49,30.895709991455078
50,24.53327178955078
51,24.744033813476562
52,21.547317504882812
53,23.050308227539062
54,14.630794525146484
55,8.884429931640625
56,8.815765380859375
57,6.161689758300781
58,4.229068756103516
