,w10max
0,10.718503952026367
1,11.079133987426758
2,11.393513679504395
3,10.36827278137207
4,9.976252555847168
5,10.556560516357422
6,10.716407775878906
7,10.278243064880371
8,10.458240509033203
9,11.639571189880371
10,12.878501892089844
11,12.015655517578125
12,11.850615501403809
13,13.54759693145752
14,13.40926742553711
15,14.8145751953125
16,15.611644744873047
17,17.740373611450195
18,16.954986572265625
19,15.912975311279297
20,16.280319213867188
21,16.074716567993164
22,18.175613403320312
23,18.406328201293945
24,19.372421264648438
25,20.72513198852539
26,19.2817325592041
27,18.642555236816406
28,15.87285041809082
29,16.468198776245117
30,17.325042724609375
31,18.749738693237305
32,18.350343704223633
33,20.561933517456055
34,19.86944580078125
35,19.701766967773438
36,19.624706268310547
37,19.05140495300293
38,20.534231185913086
39,19.39728546142578
40,19.052968978881836
41,20.56717872619629
42,21.988739013671875
43,21.127695083618164
44,22.249603271484375
45,22.155282974243164
46,22.51453399658203
47,23.09653091430664
48,24.39134979248047
49,23.76947593688965
50,24.705059051513672
51,24.461244583129883
52,22.94789695739746
53,24.44111442565918
54,22.993854522705078
55,24.09975814819336
56,25.556486129760742
57,25.83173942565918
58,27.70832633972168
59,29.657194137573242
60,30.968372344970703
61,30.105152130126953
62,30.396839141845703
63,29.690046310424805
64,26.94886589050293
65,26.59004783630371
66,28.962560653686523
67,28.540637969970703
68,28.802858352661133
69,29.79056739807129
70,30.635257720947266
71,31.007728576660156
72,27.007444381713867
73,26.172677993774414
74,24.93694496154785
75,23.16765785217285
