,Prec_Intg
0,225.6612852215767
1,245.91468274593353
2,218.32747384905815
3,140.92445373535156
4,103.03713381290436
5,99.79160502552986
6,94.71818804740906
7,63.23838606476784
8,109.6503809094429
9,139.7152803838253
10,181.29104748368263
11,170.5118641257286
12,125.77356770634651
13,159.70511361956596
14,172.1186563372612
15,132.50961899757385
16,147.0305398106575
17,175.91634765267372
18,221.11330181360245
19,221.64689376950264
20,271.9004638493061
21,270.7170136272907
22,237.48807609081268
23,249.37884882092476
24,185.33624708652496
25,137.95342296361923
26,145.22982761263847
27,188.8386346399784
28,152.71775424480438
29,205.8728225529194
30,252.38586589694023
31,178.69342118501663
32,217.8778126835823
33,256.12739846110344
34,259.5998905599117
35,221.92228585481644
36,145.03102749586105
37,135.3670470416546
38,125.84764510393143
39,91.49964898824692
40,102.51177474856377
41,144.6344517171383
42,136.46529987454414
43,73.8552026450634
44,54.3876551091671
45,67.86676123738289
46,69.01280954480171
47,119.6528784930706
48,133.41199606657028
49,145.43604105710983
50,143.3168537914753
51,154.15888279676437
52,180.11469393968582
53,211.96087822318077
54,223.9837683737278
55,159.8677597939968
56,176.38228833675385
57,216.0443365573883
58,192.02010706067085
59,177.022535353899
60,164.8775301873684
61,119.0469041466713
62,64.0416145324707
63,27.775056660175323
64,9.199008345603943
65,2.0476244390010834
66,1.4800764620304108
67,1.252889633178711
68,1.3598054647445679
69,6.272271275520325
70,8.109062910079956
71,18.907207995653152
72,41.3954071700573
73,73.53000342845917
74,87.39026263356209
75,68.71851161122322
