,Prec_max
0,9.686422348022461
1,9.25297737121582
2,6.164789199829102
3,11.92617416381836
4,16.131019592285156
5,14.796781539916992
6,14.274930953979492
7,28.777742385864258
8,14.764595031738281
9,11.13739013671875
10,19.394302368164062
11,9.035396575927734
12,9.867095947265625
13,12.708520889282227
14,11.596155166625977
15,11.107778549194336
16,12.734484672546387
17,20.163345336914062
18,15.757226943969727
19,11.426639556884766
20,11.15884780883789
21,13.636350631713867
22,14.60881233215332
23,10.816383361816406
24,14.066362380981445
25,13.366842269897461
26,16.855430603027344
27,21.607446670532227
28,19.45652961730957
29,24.31197166442871
30,26.474475860595703
31,29.2086124420166
32,26.225996017456055
33,18.06478500366211
34,19.447946548461914
35,15.860223770141602
36,19.655227661132812
37,19.345378875732422
38,16.79706573486328
39,17.036962509155273
40,17.252826690673828
41,16.27521514892578
42,12.784481048583984
43,20.412683486938477
44,26.064205169677734
45,23.239946365356445
46,13.67197036743164
47,18.81709098815918
48,16.762304306030273
49,13.522195816040039
50,14.84227180480957
51,16.55416488647461
52,14.116573333740234
53,14.855575561523438
54,15.436649322509766
55,21.897125244140625
56,18.602943420410156
57,21.701860427856445
58,13.43679428100586
59,23.98066520690918
60,22.338294982910156
61,16.01858139038086
62,10.741281509399414
63,8.631563186645508
64,8.71438980102539
65,7.759523391723633
66,7.002925872802734
