,Prec_max
0,7.939338684082031
1,6.783628463745117
2,7.153987884521484
3,6.206846237182617
4,8.125591278076172
5,6.938982009887695
6,5.672979354858398
7,7.064723968505859
8,8.03375244140625
9,7.647943496704102
10,7.084894180297852
11,17.41504669189453
12,7.283592224121094
13,8.615255355834961
14,9.238386154174805
15,6.580638885498047
16,10.996198654174805
17,9.902286529541016
18,11.247682571411133
19,7.076740264892578
20,12.576770782470703
21,8.923816680908203
22,7.84149169921875
23,19.03209686279297
24,19.0887451171875
25,11.55710220336914
26,16.74513816833496
27,20.2847957611084
28,16.72797203063965
29,14.65001106262207
30,10.284662246704102
31,9.989404678344727
32,10.235738754272461
33,8.771896362304688
34,10.603952407836914
35,17.294025421142578
36,19.92945671081543
37,34.31897163391113
38,21.442651748657227
39,13.227367401123047
40,14.283514022827148
41,8.021736145019531
42,7.238960266113281
43,5.282020568847656
44,5.491876602172852
45,6.508111953735352
46,4.19154167175293
47,2.6628971099853516
48,2.5487422943115234
49,4.87217903137207
50,6.118869781494141
51,7.922172546386719
52,11.524486541748047
