,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr
0,416.216796875,8.518503189086914,-5.663352203555405e-05,-20.192138671875,63.7562255859375,-137.28057861328125,-37.86895751953125,-17.0347900390625,635.893310546875,-164.34317016601562,367.1724853515625,-0.0001805778592824936,-494211.25,-61327.125,0.0452953577041626,62.09898564219475
1,452.8671875,8.311742773279548,-5.427951691672206e-05,-19.97503662109375,210.4302978515625,-136.087158203125,-38.69715881347656,-18.9547119140625,1222.6805419921875,-159.08663940429688,793.743896484375,-0.00024111848324537277,-489914.25,-68241.0,0.054302215576171875,62.977369382977486
2,454.197265625,8.351812362670898,-5.369228892959654e-05,-21.87969970703125,116.3946533203125,-133.9224853515625,-39.19976806640625,-21.21588134765625,1101.968017578125,-141.65701293945312,639.98193359375,-0.000276823528110981,-482119.5,-76374.0,0.0640174150466919,62.624366760253906
3,468.3623046875,8.747590262442827,-5.54898870177567e-05,-22.0421142578125,6.90673828125,-130.3062744140625,-36.99188232421875,-20.0516357421875,345.864501953125,-137.74111938476562,137.0054931640625,-0.00027594342827796936,-469101.5,-72183.5,0.08080446720123291,62.55543518066406
4,428.4736328125,9.181897951290011,-5.7028926676139235e-05,-22.171630859375,0.0,-140.113525390625,-38.37615966796875,-19.71380615234375,0.0,-138.32174682617188,0.0,-0.00023247022181749344,-504409.25,-70969.5,0.06353974342346191,63.018011063337326
5,420.25390625,9.160538673400879,-5.91848511248827e-05,-25.0849609375,0.0,-140.48309326171875,-36.28985595703125,-21.23748779296875,0.0,-135.09909057617188,0.0,-0.0003494527190923691,-505740.75,-76455.0,0.09333217144012451,63.43575847148895
6,391.10546875,9.080206864513457,-6.185416714288294e-05,-26.62005615234375,0.0,-142.834228515625,-36.170654296875,-24.47369384765625,0.0,-134.72750854492188,0.0,-0.000400288961827755,-514206.5,-88106.25,0.11717164516448975,63.32347106933594
7,429.73828125,9.840164283290505,-6.448535714298487e-05,-26.94512939453125,0.0,-159.7294921875,-38.338409423828125,-27.1749267578125,0.0,-129.44161987304688,0.0,-0.0004854053258895874,-575027.5,-97830.5,0.13824176788330078,63.45136049389839
8,391.1142578125,9.936056137084961,-6.89476728439331e-05,-26.12890625,14.78985595703125,-164.7628173828125,-36.47499084472656,-26.03411865234375,617.430419921875,-128.92562866210938,235.0394287109375,-0.00036489684134721756,-593144.0,-93723.25,0.11848950386047363,64.3797315955162
9,422.166015625,9.97341822925955,-6.863893941044807e-05,-24.31298828125,66.21673583984375,-164.4193115234375,-35.29457092285156,-24.247314453125,1224.303466796875,-133.79376220703125,623.5899658203125,-0.00020972080528736115,-591912.5,-87289.25,0.09613585472106934,63.893171682953835
10,484.59375,9.693084612488747,-6.55794283375144e-05,-24.26934814453125,40.51336669921875,-157.7698974609375,-35.445709228515625,-24.9298095703125,1117.873046875,-141.63812255859375,534.1558837890625,-0.0002770936116576195,-567974.75,-89746.25,0.09616637229919434,63.67144012451172
11,480.126953125,10.10764987487346,-6.374844815582037e-05,-23.4544677734375,5.78472900390625,-154.4989013671875,-36.13751220703125,-22.05999755859375,359.06689453125,-143.90591430664062,147.196044921875,-0.00023445673286914825,-556196.0,-79415.75,0.06313955783843994,62.892263293266296
12,553.06640625,10.519301380962133,-6.389201735146344e-05,-21.2052001953125,0.0,-154.16259765625,-35.779083251953125,-21.1285400390625,0.0,-135.87237548828125,0.0,-0.00020249374210834503,-554984.25,-76063.5,0.05092060565948486,64.04455715417862
13,605.544921875,10.379766380414367,-6.243668030947447e-05,-22.45318603515625,0.0,-150.06146240234375,-37.437164306640625,-20.74407958984375,0.0,-141.31103515625,0.0,-0.00016609765589237213,-540221.5,-74678.0,0.03528022766113281,63.362586975097656
14,637.8603515625,10.53597640991211,-6.416693213395774e-05,-20.52880859375,0.0,-151.2755126953125,-35.99261474609375,-19.419189453125,0.0,-142.14218139648438,0.0,-1.7955899238586426e-05,-544589.75,-69908.5,0.02691340446472168,62.34635925292969
15,752.2265625,10.861466445960104,-5.890085594728589e-05,-18.07391357421875,0.0,-154.364013671875,-34.2386474609375,-18.00933837890625,0.0,-137.56222534179688,0.0,-0.0003132149577140808,-555709.0,-64834.0,0.05357694625854492,62.00946044921875
16,648.5703125,10.60523796454072,-6.309637683443725e-05,-17.30224609375,39.6590576171875,-150.40802001953125,-34.725311279296875,-16.62744140625,587.10986328125,-141.69552612304688,283.870361328125,-0.00027685053646564484,-541471.25,-59862.25,0.049952149391174316,62.39502961933613
17,747.416015625,9.83205315284431,-5.876080831512809e-05,-16.6253662109375,172.3768310546875,-139.6307373046875,-33.071533203125,-15.701171875,1211.2205810546875,-152.25350952148438,715.3028564453125,-0.00024476833641529083,-502674.0,-56526.25,0.03618454933166504,61.7352294921875
