,tot_Prec_max
0,9.717464447021484
1,10.820388793945312
2,18.97430419921875
3,8.893489837646484
4,9.579181671142578
5,6.653785705566406
6,13.91458511352539
7,20.503520965576172
8,22.066593170166016
9,18.898963928222656
10,15.439033508300781
11,18.643856048583984
12,11.606216430664062
13,8.289337158203125
14,5.9604644775390625
15,5.039215087890625
16,7.088661193847656
17,6.627082824707031
18,4.839897155761719
19,5.288124084472656
20,7.325649261474609
21,5.252838134765625
22,4.971504211425781
23,6.710052490234375
24,8.417129516601562
25,5.658626556396484
26,6.175518035888672
27,17.589569091796875
28,9.887218475341797
29,13.447761535644531
30,20.009517669677734
31,33.71715545654297
32,26.575088500976562
33,17.70639419555664
34,13.471603393554688
35,20.308971405029297
36,22.407054901123047
37,17.165184020996094
38,8.74471664428711
39,5.68389892578125
40,5.5904388427734375
41,8.143424987792969
42,7.4253082275390625
43,7.216453552246094
44,12.822628021240234
45,14.008045196533203
46,12.627124786376953
47,15.185832977294922
48,18.316268920898438
49,10.737419128417969
50,9.259223937988281
51,12.013912200927734
52,12.170791625976562
53,9.536266326904297
54,9.699344635009766
55,11.859893798828125
56,14.538764953613281
57,17.32921600341797
58,16.21246337890625
59,15.264511108398438
60,15.067100524902344
61,20.31564712524414
62,23.232460021972656
63,14.922142028808594
64,10.218143463134766
65,9.110450744628906
66,11.226177215576172
67,9.356498718261719
68,8.734703063964844
69,8.066177368164062
70,5.684852600097656
71,3.1080245971679688
72,2.5615692138671875
73,3.017425537109375
