,Prec_max
0,8.371496200561523
1,6.18281364440918
2,8.153057098388672
3,8.28394889831543
4,8.54959487915039
5,5.763530731201172
6,6.5265655517578125
7,35.23263931274414
8,23.09403419494629
9,13.49644660949707
10,6.990480422973633
11,13.322210311889648
12,15.26327133178711
13,7.317066192626953
14,5.004787445068359
15,19.882678985595703
16,9.908723831176758
17,4.773044586181641
18,5.863094329833984
19,11.030960083007812
20,8.642721176147461
21,7.173299789428711
22,7.554817199707031
23,8.389520645141602
24,6.089258193969727
25,7.050132751464844
26,8.057785034179688
27,15.85550308227539
28,12.972450256347656
29,25.832033157348633
30,20.465469360351562
31,20.877885818481445
32,20.13072967529297
33,12.574625015258789
34,15.038394927978516
35,13.620901107788086
36,17.344236373901367
37,14.123010635375977
38,20.431995391845703
39,13.834190368652344
40,20.8890438079834
41,14.24403190612793
42,31.516170501708984
43,28.066205978393555
44,31.06083869934082
45,30.260896682739258
46,22.09796905517578
47,18.394804000854492
48,18.481922149658203
49,17.962646484375
50,12.20254898071289
51,16.126298904418945
52,18.419694900512695
53,15.424633026123047
54,17.807722091674805
55,13.697290420532227
56,11.667394638061523
57,12.099552154541016
58,10.92538833618164
59,14.598941802978516
60,11.954927444458008
61,10.515117645263672
62,8.85472297668457
63,9.573554992675781
64,9.540081024169922
65,11.152839660644531
66,7.445812225341797
67,10.197114944458008
68,11.699151992797852
69,12.423563003540039
70,8.630704879760742
71,7.1994781494140625
72,7.809734344482422
73,7.682275772094727
74,6.245899200439453
75,7.346677780151367
76,6.258344650268555
77,14.493370056152344
78,13.374137878417969
