,tot_Prec_max
0,5.256175994873047
1,3.5343170166015625
2,2.7523040771484375
3,9.700775146484375
4,6.951332092285156
5,11.079788208007812
6,8.480072021484375
7,7.988452911376953
8,7.649421691894531
9,6.911754608154297
10,7.436275482177734
11,7.358551025390625
12,11.126041412353516
13,11.226654052734375
14,13.865947723388672
15,17.49420166015625
16,19.67477798461914
17,21.23117446899414
18,14.943599700927734
19,5.774974822998047
20,6.608486175537109
21,4.814624786376953
22,6.079196929931641
23,10.418891906738281
24,7.036685943603516
25,5.828380584716797
26,8.388996124267578
27,4.393100738525391
28,3.6745071411132812
29,6.4983367919921875
30,7.3490142822265625
31,6.40869140625
32,5.399227142333984
33,5.21087646484375
34,4.567623138427734
35,8.63504409790039
36,9.128570556640625
37,6.480216979980469
38,11.443138122558594
39,7.564067840576172
40,12.988567352294922
41,14.547348022460938
42,15.616893768310547
43,3.8900375366210938
44,7.941246032714844
45,12.990951538085938
46,18.594741821289062
47,13.719558715820312
