,tot_Prec_max
0,20.586013793945312
1,13.613224029541016
2,6.880760192871094
3,7.728099822998047
4,10.784149169921875
5,6.543159484863281
6,8.044242858886719
7,9.901046752929688
8,5.883216857910156
9,4.819393157958984
10,17.725467681884766
11,9.99593734741211
12,10.148048400878906
13,12.577533721923828
14,8.41379165649414
15,7.19451904296875
16,8.577346801757812
17,6.168365478515625
18,5.923271179199219
19,5.833625793457031
20,10.193824768066406
21,8.799552917480469
22,7.585048675537109
23,8.408546447753906
24,5.55419921875
25,4.714012145996094
26,4.547595977783203
27,4.142284393310547
28,4.173755645751953
29,4.248142242431641
30,5.030155181884766
31,2.7008056640625
32,3.6458969116210938
33,4.198551177978516
34,4.157066345214844
35,3.376007080078125
36,2.8791427612304688
37,3.880023956298828
38,5.663871765136719
39,15.232086181640625
40,8.22591781616211
41,9.630203247070312
42,10.62631607055664
43,13.69333267211914
44,11.29913330078125
45,7.874488830566406
46,16.95728302001953
47,18.627166748046875
48,13.875484466552734
49,11.442184448242188
50,9.521007537841797
51,13.822555541992188
52,17.24720001220703
53,12.896060943603516
