,Prec_max
0,6.542015075683594
1,5.586719512939453
2,6.402111053466797
3,4.963159561157227
4,4.685068130493164
5,7.044124603271484
6,5.99055290222168
7,6.171655654907227
8,4.72712516784668
9,8.015298843383789
10,5.7849884033203125
11,5.6133270263671875
12,4.855442047119141
13,5.369138717651367
14,6.978893280029297
15,9.798860549926758
16,6.752300262451172
17,8.479642868041992
18,10.08768081665039
19,9.781265258789062
20,13.453102111816406
21,24.65958595275879
22,12.926101684570312
23,13.02652359008789
24,13.651800155639648
25,12.091827392578125
26,13.04926872253418
27,17.656230926513672
28,17.058849334716797
29,32.58175849914551
30,26.759004592895508
31,24.887466430664062
32,23.880672454833984
33,18.688344955444336
34,15.373992919921875
35,19.155263900756836
36,19.839763641357422
37,17.977237701416016
38,22.843408584594727
39,25.839757919311523
40,32.76243209838867
41,23.878955841064453
42,18.95012855529785
43,19.825172424316406
44,22.70822525024414
45,21.578264236450195
46,30.492639541625977
47,28.42841148376465
48,25.62260627746582
49,12.311553955078125
50,9.792852401733398
51,13.517045974731445
52,20.404958724975586
53,27.416467666625977
54,29.54249382019043
55,12.011146545410156
56,6.975030899047852
57,4.973030090332031
58,1.9509315490722656
59,3.782987594604492
60,4.44645881652832
61,6.316709518432617
62,6.040334701538086
63,5.676412582397461
64,5.724477767944336
