,tot_Prec_Intg
0,1296.0521876811981
1,1299.4225323200226
2,1294.8612868785858
3,1744.6540296077728
4,1772.4812030792236
5,1536.8878841400146
6,1301.0329008102417
7,1155.439168214798
8,1167.4997210502625
9,1077.7749866247177
10,1052.704006433487
11,1523.8605439662933
12,1493.9022064208984
13,1358.9923083782196
14,1396.1541652679443
15,2015.9141719341278
16,1807.8160285949707
17,1575.7015347480774
18,1260.8703970909119
19,1285.0341945886612
20,1127.5342106819153
21,1012.3156756162643
22,1089.237630367279
23,1040.0217771530151
24,997.6892173290253
25,877.2272616624832
26,897.1432596445084
27,1256.7253410816193
28,1183.1332743167877
29,1086.871176958084
30,990.4051572084427
31,859.348401427269
32,687.4997913837433
33,612.761601805687
34,506.6564679145813
35,450.9664326906204
36,514.0370875597
37,518.224835395813
38,543.5601621866226
39,572.9211121797562
40,694.0706074237823
41,818.0132508277893
42,847.9152619838715
43,480.7168245315552
44,366.26890301704407
45,259.7630023956299
46,286.49404644966125
47,264.81494307518005
48,293.378084897995
49,265.3266489505768
50,248.2651174068451
51,390.74473083019257
52,308.6681663990021
53,307.68513679504395
54,280.38017451763153
55,236.4761382341385
56,194.35815513134003
57,146.07615768909454
58,104.1179895401001
59,124.83783066272736
60,168.07213425636292
