,tot_Prec_max
0,2.8476715087890625
1,19.41394805908203
2,20.264625549316406
3,21.329879760742188
4,11.14511489868164
5,20.013809204101562
6,12.677192687988281
7,6.426334381103516
8,8.605003356933594
9,13.184547424316406
10,9.257316589355469
11,12.621879577636719
12,9.186267852783203
13,5.076408386230469
14,6.3323974609375
15,6.359100341796875
16,7.633686065673828
17,9.882926940917969
18,13.791084289550781
19,21.610260009765625
20,13.67330551147461
21,15.64788818359375
22,21.23403549194336
23,27.512550354003906
24,19.12832260131836
25,24.524211883544922
26,12.651920318603516
27,13.975143432617188
28,16.936779022216797
29,12.605667114257812
30,13.795852661132812
31,9.868144989013672
32,11.028766632080078
33,10.15472412109375
34,10.159492492675781
35,10.100364685058594
36,11.17706298828125
37,12.664794921875
38,12.763500213623047
39,11.203289031982422
40,10.792255401611328
41,14.127254486083984
42,17.984390258789062
43,18.49842071533203
44,15.380859375
45,19.710540771484375
46,20.4010009765625
47,18.941879272460938
48,23.33831787109375
49,29.96063232421875
50,25.981903076171875
51,26.073455810546875
52,17.66204833984375
53,13.58175277709961
54,20.325183868408203
55,23.84328842163086
56,17.300128936767578
57,9.356021881103516
58,3.5419464111328125
59,5.992889404296875
60,8.82720947265625
61,6.35528564453125
62,7.512569427490234
63,4.391670227050781
