,Prec_max
0,6.607246398925781
1,6.531715393066406
2,7.655239105224609
3,7.697725296020508
4,6.749725341796875
5,6.478071212768555
6,10.844707489013672
7,7.112789154052734
8,6.417560577392578
9,8.595085144042969
10,7.598161697387695
11,9.167146682739258
12,8.32815170288086
13,7.0896148681640625
14,9.004926681518555
15,7.5531005859375
16,6.764745712280273
17,5.178594589233398
18,4.618978500366211
19,5.335235595703125
20,5.266571044921875
21,7.632923126220703
22,9.453392028808594
23,8.236312866210938
24,7.095623016357422
25,5.864381790161133
26,7.180595397949219
27,10.310840606689453
28,10.236597061157227
29,13.51318359375
30,16.117286682128906
31,22.289371490478516
32,32.14316368103027
33,27.803993225097656
34,19.13766860961914
35,42.33598709106445
36,43.1788444519043
37,40.8717155456543
38,22.570466995239258
39,35.95876693725586
40,36.11154556274414
41,27.872228622436523
42,26.882600784301758
43,24.309396743774414
44,20.206260681152344
45,27.289867401123047
46,23.453664779663086
47,18.06778907775879
48,17.383289337158203
