,tot_Prec_Intg
0,529.8071354627609
1,861.852765083313
2,630.522221326828
3,480.4834723472595
4,474.0981012582779
5,708.8342308998108
6,713.6189192533493
7,723.8593697547913
8,743.6556369066238
9,1027.035340666771
10,850.1605689525604
11,699.0669667720795
12,797.857940196991
13,683.9649379253387
14,778.396725654602
15,1009.4469785690308
16,1237.4727427959442
17,1253.320723772049
18,1037.7608239650726
19,783.9925587177277
20,953.4595161676407
21,933.9382499456406
22,827.7824521064758
23,705.6264579296112
24,574.0994215011597
25,655.2086770534515
26,509.1167241334915
27,465.7246172428131
28,544.8802560567856
29,370.2697157859802
30,329.1511535644531
31,331.64799213409424
32,368.5765713453293
33,549.5847761631012
34,603.024959564209
35,633.322224020958
36,557.6982349157333
37,316.6311979293823
38,324.50035214424133
39,342.59967505931854
40,455.45168220996857
41,296.78165912628174
42,348.7437963485718
43,424.678772687912
44,310.45645475387573
45,353.8183867931366
46,464.2094671726227
47,864.9888634681702
48,1011.7931663990021
49,502.4451017379761
50,411.8591547012329
51,364.1723096370697
52,406.08011186122894
