,Prec_max
0,6.926965713500977
1,6.909370422363281
2,7.741069793701172
3,7.965087890625
4,5.7918548583984375
5,6.844568252563477
6,7.626056671142578
7,10.421562194824219
8,14.848709106445312
9,16.07823371887207
10,12.30769157409668
11,10.929679870605469
12,9.785985946655273
13,8.170652389526367
14,9.655094146728516
15,10.212564468383789
16,10.163211822509766
17,8.621692657470703
18,11.040830612182617
19,19.326496124267578
20,9.580850601196289
21,11.836051940917969
22,13.52691650390625
23,12.158346176147461
24,11.267423629760742
25,12.272930145263672
26,11.67597770690918
27,28.51252555847168
28,10.404825210571289
29,16.296672821044922
30,12.351036071777344
31,17.894411087036133
32,12.224864959716797
33,12.380218505859375
34,14.928102493286133
35,14.547014236450195
36,15.625476837158203
37,10.859298706054688
38,8.063793182373047
39,14.493370056152344
40,10.468125343322754
41,8.977890014648438
42,10.409975051879883
43,23.155832290649414
44,21.6580867767334
45,26.05905532836914
46,14.860725402832031
47,24.085378646850586
48,25.093460083007812
49,23.589277267456055
50,10.792350769042969
51,16.860151290893555
52,20.851707458496094
53,19.53592300415039
54,23.157548904418945
55,31.429052352905273
56,21.4357852935791
57,24.09653663635254
58,33.872222900390625
59,41.938161849975586
60,28.543424606323242
61,24.720096588134766
62,21.67954444885254
63,18.723106384277344
