,tot_Prec_max
0,25.955677032470703
1,32.61756896972656
2,33.423423767089844
3,30.940532684326172
4,30.15422821044922
5,24.375438690185547
6,20.127296447753906
7,16.16668701171875
8,18.01919937133789
9,18.546104431152344
10,17.955303192138672
11,21.466732025146484
12,28.204917907714844
13,15.84768295288086
14,15.407085418701172
15,13.489246368408203
16,15.150070190429688
17,24.399757385253906
18,24.576187133789062
19,27.734756469726562
20,34.10625457763672
21,30.26294708251953
22,33.606529235839844
23,23.108482360839844
24,20.54309844970703
25,22.130489349365234
26,27.527809143066406
27,18.991470336914062
28,14.80722427368164
29,25.04253387451172
30,16.411304473876953
31,10.640144348144531
32,9.992599487304688
33,16.3421630859375
34,16.819000244140625
35,14.850139617919922
36,16.22772216796875
37,17.086505889892578
38,9.679317474365234
39,7.502079010009766
40,10.332107543945312
41,24.687767028808594
42,35.94398498535156
43,34.679412841796875
44,33.555030822753906
45,33.10966491699219
46,18.037796020507812
47,10.52236557006836
48,11.645793914794922
49,38.62762451171875
50,47.92308807373047
51,41.94450378417969
52,28.490066528320312
