,tot_Prec_Intg
0,1201.8904089927673
1,1246.9349056482315
2,1106.1611771583557
3,923.3471751213074
4,600.8873879909515
5,698.7026333808899
6,664.5902991294861
7,683.9098036289215
8,560.7175081968307
9,569.1281706094742
10,599.571242928505
11,703.9030641317368
12,518.5747146606445
13,636.3292038440704
14,600.4051119089127
15,507.1006715297699
16,430.8314621448517
17,344.1855311393738
18,290.7499670982361
19,249.3514120578766
20,278.47565710544586
21,195.19880414009094
22,252.9134601354599
23,364.164263010025
24,288.5676175355911
25,230.86920380592346
26,260.2118253707886
27,250.9002387523651
28,151.29655599594116
29,158.33809971809387
30,283.566415309906
31,229.5258641242981
32,259.3919634819031
33,396.94562554359436
34,620.7112967967987
35,258.8241547346115
36,218.59362721443176
37,331.83321356773376
38,402.4629294872284
39,205.91691136360168
40,140.52197337150574
41,181.86375498771667
42,231.21081292629242
43,222.37494587898254
44,170.83965241909027
45,172.07026481628418
46,144.53724026679993
47,246.46736681461334
48,222.3917841911316
49,266.3251757621765
50,578.4375220537186
51,471.24043107032776
52,579.7375738620758
53,499.504879117012
54,642.7790224552155
55,657.7619165182114
56,676.5866279602051
57,627.1002441644669
58,649.4548171758652
59,426.1185973882675
60,325.22812485694885
61,239.8008108139038
62,225.24982690811157
