,Prec_max
0,25.456523895263672
1,18.958282470703125
2,8.205842971801758
3,5.577278137207031
4,6.078958511352539
5,7.067298889160156
6,5.881547927856445
7,10.373067855834961
8,8.02602767944336
9,8.004140853881836
10,5.617189407348633
11,9.487724304199219
12,7.201623916625977
13,10.408258438110352
14,7.6389312744140625
15,7.842350006103516
16,7.859516143798828
17,8.780479431152344
18,7.768964767456055
19,9.774398803710938
20,11.049842834472656
21,10.537862777709961
22,8.91265869140625
23,12.282371520996094
24,9.688138961791992
25,10.907793045043945
26,9.19032096862793
27,8.12387466430664
28,8.323001861572266
29,9.589862823486328
30,10.06021499633789
31,12.475061416625977
32,13.738059997558594
33,10.590219497680664
34,13.162565231323242
35,17.632198333740234
36,22.673892974853516
37,18.84756088256836
38,12.677192687988281
39,17.824888229370117
40,17.13395118713379
41,22.473478317260742
42,23.453664779663086
43,20.577049255371094
44,22.148609161376953
45,24.60465431213379
46,20.012283325195312
47,23.092317581176758
48,26.153039932250977
49,22.287654876708984
50,18.55487823486328
51,17.852354049682617
52,24.72524642944336
53,31.9277286529541
54,29.484128952026367
55,19.87323760986328
56,16.733551025390625
57,15.759801864624023
58,22.157621383666992
59,23.34766387939453
60,28.451156616210938
61,38.32082748413086
