,w10max
0,15.080778121948242
1,15.097702026367188
2,13.877006530761719
3,13.597027778625488
4,13.625763893127441
5,13.568843841552734
6,13.611682891845703
7,12.936180114746094
8,13.275826454162598
9,12.557580947875977
10,13.161956787109375
11,13.467905044555664
12,13.059723854064941
13,13.45954704284668
14,14.11373233795166
15,14.344930648803711
16,14.423064231872559
17,14.024710655212402
18,13.961898803710938
19,15.097314834594727
20,16.65613555908203
21,16.024341583251953
22,17.28742790222168
23,16.471601486206055
24,16.55014991760254
25,17.8112850189209
26,18.139097213745117
27,18.614295959472656
28,21.51700210571289
29,22.575647354125977
30,22.723983764648438
31,20.781627655029297
32,19.71111488342285
33,16.18058967590332
34,17.05117416381836
35,16.587512969970703
36,15.844871520996094
37,17.69432258605957
38,16.42255210876465
39,16.731895446777344
40,14.915821075439453
