,tot_Prec_max
0,9.699344635009766
1,13.29946517944336
2,8.557319641113281
3,4.552364349365234
4,5.788326263427734
5,5.5294036865234375
6,5.616188049316406
7,5.908012390136719
8,6.989955902099609
9,7.555484771728516
10,10.37454605102539
11,9.10186767578125
12,8.652210235595703
13,7.369041442871094
14,6.9293975830078125
15,7.761955261230469
16,9.63592529296875
17,8.14676284790039
18,7.511138916015625
19,9.776115417480469
20,8.307456970214844
21,7.693290710449219
22,6.076335906982422
23,8.275032043457031
24,9.771347045898438
25,8.865833282470703
26,12.695789337158203
27,7.727622985839844
28,8.535385131835938
29,10.775089263916016
30,7.599830627441406
31,7.040500640869141
32,7.174015045166016
33,16.727924346923828
34,8.95071029663086
35,11.41357421875
36,10.254383087158203
37,15.32602310180664
38,8.611679077148438
39,11.292457580566406
40,11.739730834960938
41,27.23217010498047
42,21.29507064819336
43,7.854461669921875
44,5.741119384765625
45,9.962081909179688
46,13.194561004638672
47,15.201568603515625
48,14.659881591796875
49,9.370803833007812
50,8.907318115234375
51,14.233112335205078
52,15.482425689697266
53,13.090133666992188
54,19.705772399902344
55,19.972801208496094
56,15.821456909179688
57,12.960433959960938
58,9.333610534667969
59,9.469032287597656
60,10.575294494628906
61,9.881019592285156
62,10.178565979003906
63,10.692596435546875
