,tot_Prec_Intg
0,1389.2355561256409
1,1033.8495671749115
2,1058.6431622505188
3,988.6100143194199
4,873.8760650157928
5,907.9523384571075
6,848.7854897975922
7,833.0094069242477
8,899.7678011655807
9,1103.2310128211975
10,1004.7754645347595
11,982.6880693435669
12,890.3919160366058
13,1014.2018646001816
14,854.0508896112442
15,754.4548064470291
16,598.1604754924774
17,802.9703050851822
18,950.2421319484711
19,937.633216381073
20,711.2064957618713
21,714.3603265285492
22,514.4374817609787
23,686.7966800928116
24,668.5148179531097
25,941.1658346652985
26,946.1452811956406
27,894.6655690670013
28,724.7928529977798
29,974.1729497909546
30,854.773223400116
31,940.0782734155655
32,898.7617492675781
33,1005.4883360862732
34,866.7636662721634
35,801.7235994338989
36,899.8975902795792
37,1254.0799379348755
38,1297.8161871433258
39,1208.2324177026749
40,1077.8039693832397
41,1128.3403635025024
42,798.7168431282043
43,684.3827664852142
44,830.9020102024078
45,1135.2334916591644
46,1146.2220549583435
47,1144.3567276000977
48,1070.6689953804016
49,967.4300998449326
50,728.7968695163727
51,706.3519954681396
52,768.8609510660172
53,967.0715779066086
54,925.2379089593887
55,899.4865417480469
56,955.5815160274506
57,820.0741559267044
58,830.9515565633774
59,999.6078908443451
60,1161.5023761987686
61,1243.2761490345001
62,1125.3461241722107
63,1029.9093276262283
64,1156.0223996639252
65,1203.0991166830063
66,999.5285421609879
67,1192.5522238016129
68,1239.7535890340805
69,1272.1312046051025
70,1216.534972190857
71,1240.4534965753555
72,1272.9847431182861
73,1030.4424911737442
74,891.3522213697433
75,980.8918833732605
76,978.6701202392578
