,w10max
0,11.407797813415527
1,12.605048179626465
2,12.27432918548584
3,11.389556884765625
4,10.063469886779785
5,11.190735816955566
6,10.404332160949707
7,10.08951187133789
8,11.586999893188477
9,12.077086448669434
10,12.758319854736328
11,13.699200630187988
12,12.664166450500488
13,13.4964599609375
14,13.200328826904297
15,13.0620756149292
16,12.204684257507324
17,12.41910457611084
18,12.61478328704834
19,13.431684494018555
20,14.207308769226074
21,13.47065258026123
22,13.542049407958984
23,14.748738288879395
24,15.091034889221191
25,14.789353370666504
26,13.962120056152344
27,13.776667594909668
28,14.524741172790527
29,14.656502723693848
30,14.467545509338379
31,14.997446060180664
32,15.550145149230957
33,16.88831901550293
34,18.71700096130371
35,18.34449005126953
36,18.680984497070312
37,17.6402645111084
38,17.487382888793945
39,17.882492065429688
40,16.17667007446289
41,17.33827018737793
42,18.533538818359375
43,18.434192657470703
44,17.447099685668945
45,17.440143585205078
46,17.751859664916992
47,17.484355926513672
48,16.388933181762695
49,15.90718936920166
50,16.322479248046875
51,16.557687759399414
52,15.937164306640625
53,17.023162841796875
54,15.516621589660645
55,17.416194915771484
56,14.458054542541504
57,16.462993621826172
58,15.291007041931152
59,15.349596977233887
60,14.150322914123535
61,13.867134094238281
62,12.637120246887207
63,13.185989379882812
64,11.728411674499512
65,12.652621269226074
66,12.143524169921875
67,11.369644165039062
68,11.284333229064941
