,Prec_Intg
0,261.7790177464485
1,256.22453540563583
2,230.98008707165718
3,273.5884115099907
4,276.64173394441605
5,314.4681081175804
6,229.3069288134575
7,179.41083759069443
8,168.0421642959118
9,287.52652928233147
10,282.10844844579697
11,338.07286992669106
12,339.0275873243809
13,579.5485526323318
14,567.9921433329582
15,472.78350219130516
16,452.6655934751034
17,440.17817825078964
18,414.1666181385517
19,333.2403488457203
20,276.0985679924488
21,378.15436720848083
22,324.7991017997265
23,307.74960294365883
24,291.01183637976646
25,370.1801225543022
26,419.8484495282173
27,420.1308824121952
28,372.0473311841488
29,441.16878882050514
30,386.53524592518806
31,376.04063749313354
32,409.07908231019974
33,313.62468376755714
34,276.09091252088547
35,309.3155473470688
36,359.016340225935
37,369.9314408004284
38,377.9275715351105
39,345.9433652460575
40,332.9205885529518
41,321.199893951416
42,301.5860728919506
43,328.61799001693726
44,351.9660234451294
45,393.5256786644459
46,316.27101823687553
47,356.6986694931984
48,395.6978768110275
49,400.0948555767536
50,326.7558477818966
51,267.5456553697586
52,232.14124143123627
53,275.2521261572838
54,251.90679356455803
55,237.05704137682915
56,236.51981726288795
57,228.7047542631626
58,196.92616537213326
59,165.44338315725327
60,169.14745792746544
61,164.5611971616745
62,166.73076897859573
63,164.1996204853058
64,158.08304771780968
65,153.6698266863823
66,127.4394802749157
67,116.21741577982903
68,142.2363519668579
69,170.89653760194778
70,168.03186386823654
71,151.71587467193604
72,138.36119323968887
73,112.98151686787605
74,82.32695981860161
75,102.52423584461212
76,117.1714998781681
77,135.8543336391449
78,129.92801144719124
79,171.61425203084946
80,123.90034273266792
81,95.7142747938633
82,81.00699633359909
83,119.35871094465256
84,148.71811494231224
85,147.9298621416092
86,157.88203105330467
87,124.88594278693199
88,98.53484109044075
89,88.96645158529282
90,97.8911854326725
91,125.31563639640808
92,133.92016291618347
93,116.70619249343872
94,137.36754655838013
95,119.39730495214462
96,93.31945329904556
97,115.12583121657372
98,94.41990405321121
