,tot_Prec_max
0,16.510009765625
1,27.61077880859375
2,10.095596313476562
3,6.6547393798828125
4,6.827831268310547
5,18.75019073486328
6,13.866424560546875
7,10.111808776855469
8,8.282184600830078
9,5.394458770751953
10,5.387306213378906
11,7.631778717041016
12,9.722709655761719
13,13.640403747558594
14,16.701698303222656
15,13.782501220703125
16,16.820907592773438
17,20.061492919921875
18,12.616157531738281
19,9.263038635253906
20,10.05411148071289
21,19.924163818359375
22,19.8822021484375
23,25.25043487548828
24,14.958381652832031
25,20.83873748779297
26,20.762920379638672
27,24.45697784423828
28,29.37030792236328
29,16.295433044433594
30,22.63641357421875
31,24.91617202758789
32,23.513317108154297
33,25.97188949584961
34,28.695106506347656
35,31.658172607421875
36,30.959606170654297
37,22.772789001464844
38,25.423049926757812
39,26.851654052734375
40,25.911808013916016
41,23.874759674072266
42,17.78697967529297
43,23.27251434326172
44,25.11453628540039
45,25.341510772705078
46,31.328201293945312
47,33.997535705566406
48,27.100563049316406
49,19.923686981201172
50,22.082805633544922
