,Prec_max
0,11.226654052734375
1,14.260339736938477
2,21.81558609008789
3,16.335725784301758
4,14.232873916625977
5,19.39558982849121
6,23.46053123474121
7,26.817798614501953
8,20.234155654907227
9,23.693132400512695
10,17.577266693115234
11,19.32992935180664
12,9.388589859008789
13,8.406686782836914
14,6.312417984008789
15,7.620048522949219
16,7.603740692138672
17,10.460186004638672
18,5.488014221191406
19,6.298685073852539
20,7.444953918457031
21,6.115436553955078
22,7.791709899902344
23,7.703733444213867
24,9.640073776245117
25,6.483221054077148
26,6.546735763549805
27,18.356609344482422
28,10.727977752685547
29,15.961933135986328
30,29.64763641357422
31,34.02714729309082
32,23.9102840423584
33,15.690279006958008
34,14.886045455932617
35,24.708938598632812
36,23.532629013061523
37,24.65529441833496
38,9.945201873779297
39,8.686494827270508
40,6.518840789794922
41,9.73963737487793
42,7.401609420776367
43,9.419059753417969
44,16.073083877563477
45,15.101909637451172
46,13.803291320800781
47,16.83526039123535
48,18.796491622924805
49,10.455036163330078
50,9.13538932800293
51,12.936830520629883
52,13.20505142211914
53,10.465335845947266
54,11.478996276855469
55,17.580270767211914
56,18.84627342224121
57,20.71223258972168
58,14.97488021850586
59,16.13917350769043
60,17.546796798706055
61,21.478700637817383
62,26.611804962158203
63,16.789770126342773
64,11.070442199707031
65,10.493659973144531
66,11.66696548461914
67,9.546089172363281
68,10.084676742553711
69,9.497594833374023
70,6.757879257202148
71,4.967451095581055
72,3.3246517181396484
73,3.8692474365234375
