,tot_Prec_max
0,8.068084716796875
1,5.211830139160156
2,6.709098815917969
3,7.849693298339844
4,7.46917724609375
5,6.877422332763672
6,3.688812255859375
7,24.128437042236328
8,20.128726959228516
9,12.627601623535156
10,9.21773910522461
11,6.498813629150391
12,12.097835540771484
13,4.746913909912109
14,4.216670989990234
15,19.643783569335938
16,7.218360900878906
17,6.256103515625
18,5.147457122802734
19,8.875370025634766
20,7.792949676513672
21,6.556510925292969
22,5.695343017578125
23,7.740020751953125
24,5.225181579589844
25,5.6209564208984375
26,5.8536529541015625
27,12.806892395019531
28,11.554241180419922
29,18.26763153076172
30,16.32213592529297
31,17.028331756591797
32,18.135547637939453
33,12.441635131835938
34,10.844707489013672
35,12.578010559082031
36,10.966777801513672
37,11.688709259033203
38,19.649028778076172
39,11.555194854736328
40,18.573284149169922
41,13.17453384399414
42,24.80173110961914
43,23.57339859008789
44,25.867938995361328
45,28.56731414794922
46,23.47278594970703
47,17.863750457763672
48,16.59107208251953
49,12.280941009521484
50,12.115478515625
51,14.825820922851562
52,15.675067901611328
53,16.74032211303711
54,14.497756958007812
55,12.18557357788086
56,10.52999496459961
57,10.816574096679688
58,10.1165771484375
59,11.697769165039062
60,13.458251953125
61,8.231163024902344
62,7.003307342529297
63,7.2040557861328125
64,8.511066436767578
65,9.121894836425781
66,5.591869354248047
67,8.468151092529297
68,11.261463165283203
69,12.69674301147461
70,6.953239440917969
71,7.1010589599609375
72,6.072044372558594
73,3.3559799194335938
74,5.176544189453125
75,4.276752471923828
76,3.8518905639648438
77,8.456230163574219
78,10.789871215820312
