,tot_Prec_Intg
0,141.71652495861053
1,211.0414206981659
2,320.83258032798767
3,453.77157628536224
4,464.9243503808975
5,652.2279977798462
6,813.8442039489746
7,790.5292510986328
8,944.4291889667511
9,837.6796543598175
10,733.4034144878387
11,1122.8551715612411
12,969.8054939508438
13,597.8024005889893
14,545.9015816450119
15,697.8388875722885
16,849.3481576442719
17,926.0185062885284
18,930.468738079071
19,704.7826796770096
20,506.07480108737946
21,432.2294890880585
22,548.6667901277542
23,754.7222077846527
24,1037.7125442028046
25,1250.6566941738129
26,1136.2798511981964
27,1023.3088582754135
28,823.0763673782349
29,594.9084460735321
30,653.7550687789917
31,872.8641271591187
32,1166.1778390407562
33,1084.8300158977509
34,1024.693250656128
35,1060.8799755573273
36,1048.6550629138947
37,961.7508947849274
38,944.9604898691177
39,1082.2441428899765
40,982.3661297559738
41,843.6854183673859
42,786.9002968072891
43,921.570435166359
44,846.7657119035721
45,744.0803200006485
46,746.9642907381058
47,736.7211580276489
48,803.1481504440308
49,709.6102833747864
50,648.486465215683
51,812.3455941677094
52,670.2641397714615
53,557.3154240846634
54,533.8027328252792
