,Prec_max
0,5.164861679077148
1,5.60302734375
2,5.075168609619141
3,8.294677734375
4,12.879753112792969
5,9.023809432983398
6,6.602954864501953
7,15.313482284545898
8,10.036611557006836
9,10.814666748046875
10,9.648656845092773
11,11.151981353759766
12,10.2996826171875
13,16.915082931518555
14,13.155269622802734
15,11.591434478759766
16,11.694860458374023
17,9.22079086303711
18,10.219860076904297
19,13.579702377319336
20,15.549087524414062
21,20.437145233154297
22,22.132301330566406
23,31.64362907409668
24,20.978307723999023
25,24.462175369262695
26,17.551517486572266
27,16.571760177612305
28,20.733261108398438
29,18.970298767089844
30,17.19832420349121
31,23.58713150024414
32,17.99612045288086
33,23.343372344970703
34,18.58534812927246
35,21.607446670532227
36,20.046615600585938
37,18.31669807434082
38,21.65851593017578
39,25.84362030029297
40,24.420547485351562
41,31.750917434692383
42,25.18143653869629
43,35.30130386352539
44,26.38564109802246
45,30.35273551940918
46,35.79397201538086
47,33.14051628112793
48,23.681974411010742
49,19.139385223388672
50,27.506160736083984
51,29.841184616088867
52,33.10661315917969
