,tot_Prec_max,tot_Prec_Intg
0,4.515171051025391,297.36675322055817
1,8.258342742919922,404.3354094028473
2,3.8733482360839844,326.2200951576233
3,3.2758712768554688,353.4744679927826
4,3.943920135498047,559.827908873558
5,4.113197326660156,589.4462764263153
6,2.9706954956054688,446.5051740407944
7,3.6530494689941406,291.23276472091675
8,2.9048919677734375,414.76234793663025
9,4.477024078369141,380.63935935497284
10,3.192901611328125,314.6321326494217
11,4.662513732910156,352.42319107055664
12,5.22613525390625,417.93227195739746
13,10.4217529296875,696.6472417116165
14,7.436275482177734,634.5099955797195
15,4.432201385498047,533.0604314804077
16,3.6144256591796875,360.293984413147
17,3.3092498779296875,292.1909838914871
18,4.241466522216797,353.6120802164078
19,4.101753234863281,405.57652711868286
20,3.5791397094726562,424.6753454208374
21,4.5223236083984375,272.006094455719
22,5.465984344482422,244.75924670696259
23,4.567146301269531,390.2219980955124
24,4.1961669921875,450.5348205566406
25,17.046451568603516,565.3662234544754
26,8.288860321044922,413.52637112140656
27,5.000114440917969,560.4081600904465
28,5.305767059326172,666.2765145301819
29,6.161689758300781,444.8144882917404
30,3.650665283203125,435.57271361351013
31,6.940364837646484,500.5574971437454
32,3.0813217163085938,515.6487971544266
33,5.990028381347656,676.6843050718307
34,4.1484832763671875,482.6951026916504
35,5.028247833251953,448.2845962047577
36,5.550861358642578,415.39907455444336
37,6.515026092529297,262.03110814094543
38,6.741523742675781,480.92417418956757
39,8.557796478271484,740.6745851039886
40,4.309177398681641,696.5737044811249
41,6.027698516845703,626.7886608839035
42,8.707523345947266,671.8301773071289
43,9.131431579589844,597.2255766391754
44,10.433197021484375,666.5831804275513
45,7.462501525878906,697.0828771591187
46,9.061813354492188,754.4917613267899
47,10.126590728759766,703.0013203620911
48,10.396003723144531,676.9153475761414
49,12.460708618164062,706.0298323631287
50,12.499332427978516,675.2706319093704
51,11.203765869140625,568.617433309555
52,11.87896728515625,597.0975756645203
53,7.513999938964844,540.4172092676163
54,4.672050476074219,410.701185464859
55,8.533954620361328,499.05069172382355
56,10.540962219238281,494.94385719299316
57,12.499809265136719,417.4160957336426
58,12.215137481689453,453.41700315475464
59,8.631706237792969,556.1777949333191
60,12.735366821289062,673.4820455312729
61,11.51418685913086,648.0355560779572
62,11.44266128540039,807.434692978859
63,16.918182373046875,1013.7756913900375
64,23.779869079589844,1243.8979744911194
65,17.65918731689453,1256.8724900484085
66,22.334575653076172,1386.665627360344
67,14.923095703125,1496.1165189743042
68,12.11404800415039,1347.9997962713242
69,12.776851654052734,916.978046298027
70,12.527942657470703,982.7030450105667
