,tot_Prec_max
0,5.360603332519531
1,6.079196929931641
2,7.477760314941406
3,7.194995880126953
4,6.463050842285156
5,5.748748779296875
6,9.377479553222656
7,6.949424743652344
8,5.732536315917969
9,8.391380310058594
10,7.7381134033203125
11,9.365558624267578
12,7.571220397949219
13,5.730628967285156
14,8.544921875
15,6.65283203125
16,6.216526031494141
17,5.4302215576171875
18,4.212856292724609
19,5.101203918457031
20,4.431247711181641
21,5.76019287109375
22,8.777141571044922
23,5.5713653564453125
24,6.604194641113281
25,5.859851837158203
26,5.549907684326172
27,9.26971435546875
28,10.256290435791016
29,11.003494262695312
30,12.745857238769531
31,17.81749725341797
32,32.81879425048828
33,29.137611389160156
34,16.10279083251953
35,37.44983673095703
36,46.584129333496094
37,38.7115478515625
38,22.858142852783203
39,25.388717651367188
40,31.012535095214844
41,25.77495574951172
42,25.08831024169922
43,20.9197998046875
44,19.60611343383789
45,22.126197814941406
46,23.054122924804688
47,17.320632934570312
48,16.17717742919922
