,tot_Prec_Intg
0,760.3449374437332
1,548.7154424190521
2,552.0191043615341
3,936.4701807498932
4,803.8848638534546
5,683.1398606300354
6,542.0291423797607
7,723.1857627630234
8,810.9785616397858
9,957.7307105064392
10,770.205557346344
11,1189.5555257797241
12,1659.2718660831451
13,1739.0435934066772
14,1487.877517938614
15,1621.173620223999
16,1597.694680094719
17,1565.5837953090668
18,1255.6639313697815
19,1278.65269780159
20,914.5887196063995
21,556.403324007988
22,426.9804060459137
23,268.32327246665955
24,268.91671121120453
25,417.0706123113632
26,544.2862212657928
27,693.4349983930588
28,815.0613307952881
29,977.3766249418259
30,687.1718168258667
31,799.9777793884277
32,996.6512024402618
33,1176.6373366117477
34,1477.407068014145
35,1262.4700367450714
36,909.6825867891312
37,1102.9234528541565
38,1138.6775225400925
39,1277.1818786859512
40,1068.0664330720901
41,933.4029257297516
42,782.3380827903748
43,623.0702996253967
44,617.8733706474304
45,663.4622812271118
46,798.9621162414551
47,1169.5733666419983
48,1288.7869775295258
49,1191.8336153030396
50,1133.5552483797073
51,1122.6548254489899
52,1235.5653941631317
53,1199.658066034317
54,1155.054122209549
55,870.0255304574966
56,655.7300686836243
57,742.7139580249786
58,736.1515611410141
59,917.3931181430817
60,933.8222444057465
61,1238.0065768957138
62,1331.1251252889633
63,1426.2282848358154
64,1380.0032436847687
65,1414.6564900875092
66,1492.5933629274368
67,1278.4573435783386
68,1230.8813631534576
69,1282.990425825119
70,1378.6191493272781
71,1334.6019387245178
72,936.039388179779
73,809.3604445457458
74,810.3498071432114
75,757.9216361045837
76,837.3410254716873
77,839.739739894867
78,800.1775667071342
79,669.89466547966
80,532.0215970277786
81,487.00839281082153
82,620.5321848392487
83,680.5306673049927
84,605.7590246200562
85,566.2192404270172
86,417.4666106700897
87,409.9690914154053
88,343.9103066921234
89,294.3152189254761
90,356.80845379829407
91,332.6161950826645
92,459.2640697956085
93,416.07216000556946
94,405.2242636680603
95,507.4630677700043
96,340.01678228378296
97,307.04617500305176
98,401.8544405698776
99,452.1454870700836
100,479.1323095560074
101,523.303747177124
102,684.3671202659607
103,492.39836633205414
104,457.1876674890518
105,305.0382435321808
106,329.3616324663162
107,336.89409494400024
108,369.97027695178986
109,405.433252453804
110,428.41821908950806
