,w10max
0,12.873522758483887
1,11.913483619689941
2,11.804656028747559
3,11.143241882324219
4,10.746600151062012
5,10.919995307922363
6,11.490850448608398
7,12.1509370803833
8,12.064064025878906
9,11.432950973510742
10,11.063481330871582
11,11.05324935913086
12,11.449533462524414
13,11.961295127868652
14,12.207904815673828
15,13.513819694519043
16,14.475757598876953
17,12.81007194519043
18,12.910051345825195
19,13.179352760314941
20,13.131974220275879
21,13.601655006408691
22,13.52385425567627
23,13.572501182556152
24,13.299938201904297
25,13.828986167907715
26,12.518695831298828
27,13.23501968383789
28,14.086783409118652
29,14.222149848937988
30,13.942642211914062
31,15.300609588623047
32,16.664207458496094
33,18.561216354370117
34,16.748865127563477
35,16.24061393737793
36,17.11975860595703
37,18.11301040649414
38,18.4658203125
39,19.638042449951172
40,20.08061981201172
41,20.52802085876465
42,19.553918838500977
43,19.99051284790039
44,20.530813217163086
45,20.41786003112793
46,21.756290435791016
47,23.885061264038086
48,24.55492401123047
49,23.079511642456055
50,23.494089126586914
51,25.029918670654297
52,24.45526695251465
53,23.47948455810547
54,24.498825073242188
55,23.635671615600586
56,23.148473739624023
57,22.851699829101562
58,24.501249313354492
59,23.810659408569336
60,23.51343536376953
61,22.356422424316406
62,22.028413772583008
63,22.427095413208008
