,w10max
0,13.912275314331055
1,16.040220260620117
2,18.05261993408203
3,17.142751693725586
4,16.15595245361328
5,14.935791015625
6,14.43664264678955
7,15.459590911865234
8,15.608829498291016
9,15.952211380004883
10,15.043445587158203
11,13.825952529907227
12,13.880901336669922
13,14.325712203979492
14,15.243462562561035
15,14.432765007019043
16,13.579107284545898
17,13.91573429107666
18,15.609315872192383
19,15.932999610900879
20,15.309469223022461
21,15.243119239807129
22,16.943683624267578
23,16.307231903076172
24,15.04930305480957
25,16.192279815673828
26,15.94438362121582
27,16.598072052001953
28,15.676108360290527
29,14.117429733276367
30,13.489249229431152
31,14.321742057800293
32,14.236496925354004
33,14.825039863586426
34,15.296278953552246
35,14.130044937133789
36,12.756295204162598
37,12.796953201293945
38,12.709251403808594
39,11.970532417297363
40,10.836723327636719
41,11.988076210021973
42,11.779200553894043
43,11.696244239807129
44,11.320268630981445
45,11.793128967285156
46,11.999794006347656
47,12.073253631591797
48,10.657858848571777
49,11.556687355041504
50,11.94413948059082
51,12.16150951385498
52,11.397628784179688
53,11.272006034851074
54,10.709514617919922
55,10.285640716552734
56,9.216021537780762
57,8.705660820007324
58,7.95726203918457
59,7.964925765991211
60,8.036961555480957
61,8.593321800231934
62,9.289032936096191
63,8.627720832824707
64,7.584990501403809
65,7.3539228439331055
66,7.734868049621582
