,Prec_max
0,17.501306533813477
1,13.885259628295898
2,20.8315372467041
3,24.529552459716797
4,18.560457229614258
5,11.326217651367188
6,22.508668899536133
7,18.4295654296875
8,18.41883659362793
9,17.061424255371094
10,13.979244232177734
11,16.440868377685547
12,13.837194442749023
13,23.869943618774414
14,19.050979614257812
15,21.223783493041992
16,30.00340461730957
17,36.4870548248291
18,28.31125259399414
19,20.9439754486084
20,12.914514541625977
21,12.046337127685547
22,16.365337371826172
23,15.018653869628906
24,15.860223770141602
25,20.383071899414062
26,18.275928497314453
27,19.49000358581543
28,21.77910804748535
29,19.879674911499023
30,17.018938064575195
31,32.66887664794922
32,28.23786735534668
33,32.28864669799805
34,19.795989990234375
35,25.10676383972168
36,17.1785831451416
37,26.526832580566406
38,28.461885452270508
39,20.8615779876709
40,26.17621421813965
