,tot_Prec_Intg
0,1107.4918508529663
1,1029.0609300136566
2,1076.3384401798248
3,1149.7880518436432
4,1104.6844720840454
5,1091.683804988861
6,990.1978075504303
7,1069.0002143383026
8,1002.9891133308411
9,1027.6123881340027
10,1148.7311869859695
11,996.6182708740234
12,920.6124395132065
13,940.3133392333984
14,953.4946084022522
15,1263.4751945734024
16,1149.33542907238
17,1095.7711935043335
18,1085.4871571063995
19,883.4908157587051
20,786.0052585601807
21,837.8393948078156
22,909.1523289680481
23,1071.4125633239746
24,1057.1281611919403
25,1029.2424261569977
26,1145.5030739307404
27,1394.049972295761
28,1225.532740354538
29,1256.8295001983643
30,1271.1551785469055
31,1335.1981341838837
32,1291.1802530288696
33,1111.2714558839798
34,985.9015792608261
35,1004.1330754756927
36,673.3744591474533
37,563.6908113956451
38,584.0839445590973
39,888.0916237831116
40,719.4992154836655
