,w10max
0,10.699644088745117
1,9.733283042907715
2,11.198500633239746
3,11.698237419128418
4,13.16161823272705
5,11.620408058166504
6,13.242016792297363
7,14.76968765258789
8,15.598404884338379
9,14.626344680786133
10,15.667828559875488
11,14.850641250610352
12,15.080838203430176
13,15.394606590270996
14,16.91731071472168
15,19.659509658813477
16,19.4718017578125
17,19.8730411529541
18,19.85944175720215
19,19.697011947631836
20,21.780517578125
21,22.803861618041992
22,23.151330947875977
23,23.941726684570312
24,23.594247817993164
25,23.756317138671875
26,24.07895851135254
27,24.162952423095703
28,24.329736709594727
29,24.279565811157227
30,25.458805084228516
31,25.22216796875
32,24.92054557800293
33,23.887968063354492
34,24.71584701538086
35,23.851211547851562
36,22.426042556762695
37,22.564701080322266
38,23.440576553344727
39,24.413400650024414
40,25.87697410583496
41,25.879199981689453
42,25.17696762084961
43,25.063793182373047
44,24.807525634765625
45,25.492450714111328
46,27.4699649810791
47,28.265117645263672
48,28.815143585205078
49,27.66474151611328
50,28.38957977294922
51,26.06605339050293
52,25.667648315429688
53,23.29292869567871
54,21.500211715698242
55,21.865495681762695
56,20.82798194885254
57,19.76177215576172
58,19.748855590820312
59,18.54020118713379
60,18.099803924560547
61,17.710826873779297
62,18.445037841796875
63,17.62876319885254
64,18.812999725341797
65,17.71201515197754
66,17.956785202026367
67,18.339033126831055
68,17.938762664794922
69,18.00589942932129
70,17.21145248413086
71,17.211368560791016
72,16.812129974365234
73,16.123018264770508
74,15.968084335327148
75,15.901103973388672
76,17.683076858520508
77,17.392702102661133
78,15.778594017028809
79,17.574575424194336
80,15.804442405700684
81,15.802431106567383
82,13.164434432983398
83,13.277473449707031
84,13.080010414123535
85,13.758833885192871
86,14.17695140838623
87,14.678088188171387
88,14.835514068603516
89,15.349919319152832
90,15.585073471069336
91,15.510258674621582
92,14.869253158569336
93,14.132974624633789
94,14.137104034423828
95,14.33425235748291
96,13.54437255859375
97,11.945512771606445
98,11.758820533752441
