,Prec_Intg
0,193.92495974898338
1,216.5522612631321
2,231.9660410284996
3,226.29277780652046
4,271.80492877960205
5,241.01495742797852
6,295.1893210411072
7,282.4201062321663
8,292.36042872071266
9,325.73796808719635
10,320.4956650733948
11,346.0625559091568
12,304.5031428337097
13,280.06963431835175
14,284.42511335015297
15,300.34033581614494
16,312.61397525668144
17,328.4068778157234
18,302.05847695469856
19,341.4793871343136
20,355.8349795639515
21,278.5525657236576
22,264.4834667444229
23,274.2554061114788
24,306.3097782433033
25,377.5421157479286
26,317.8598918020725
27,280.7995118200779
28,240.42898789048195
29,220.99236026406288
30,192.30147823691368
31,213.20665255188942
32,203.7443406879902
33,188.74166533350945
34,160.80139204859734
35,136.14175841212273
36,144.88991349935532
37,157.16660767793655
38,154.34402972459793
39,172.73640260100365
40,175.75103789567947
41,238.67769166827202
42,190.21431915462017
43,161.13825142383575
44,146.34931460022926
45,141.20742678642273
46,132.06146657466888
47,103.85416448116302
48,92.4965925514698
49,84.57902818918228
50,48.67522045969963
51,36.38986498117447
52,34.45703536272049
53,23.274682462215424
54,15.884116291999817
55,16.32869243621826
56,17.924122512340546
57,16.83797687292099
58,12.414753437042236
59,17.958134412765503
60,17.800424247980118
61,6.910860538482666
62,9.343847632408142
63,15.259459614753723
64,18.431060016155243
