,tot_Prec_Intg
0,828.833281993866
1,853.9143204689026
2,788.3450388908386
3,750.93574821949
4,788.7959480285645
5,1087.7781361341476
6,1246.834546327591
7,1195.7430839538574
8,1200.9135633707047
9,1632.564216852188
10,1501.0146796703339
11,1329.4270634651184
12,1179.073303937912
13,1385.495662689209
14,1210.4962766170502
15,1112.6859486103058
16,894.2458033561707
17,1269.664615392685
18,1169.048473238945
19,904.7971665859222
20,773.0361819267273
21,690.586268901825
22,660.2659821510315
23,679.6890497207642
24,784.3494415283203
25,972.1218049526215
26,1106.8712174892426
27,892.1913057565689
28,1002.6703774929047
29,836.0351622104645
30,796.8395948410034
31,543.0939793586731
32,539.4971370697021
33,924.9577671289444
34,1195.739284157753
35,1075.318530201912
36,799.1259545087814
37,533.9895188808441
38,547.9267239570618
39,589.2117321491241
40,658.2785397768021
41,662.9990041255951
42,831.9093286991119
43,932.7179938554764
44,992.7926957607269
45,881.565511226654
46,773.4546065330505
47,574.2229521274567
48,585.9753489494324
49,461.3019526004791
50,533.6478352546692
51,416.83509945869446
52,334.7976505756378
53,381.98091089725494
