,tot_Prec_max
0,11.620521545410156
1,10.667800903320312
2,11.823177337646484
3,9.242534637451172
4,10.642528533935547
5,6.731510162353516
6,7.092475891113281
7,7.290840148925781
8,8.883476257324219
9,16.371726989746094
10,16.716957092285156
11,15.406608581542969
12,13.75579833984375
13,15.358924865722656
14,17.091751098632812
15,19.92321014404297
16,7.873058319091797
17,22.94158935546875
18,15.851974487304688
19,18.29242706298828
20,15.478134155273438
21,6.801128387451172
22,5.2738189697265625
23,4.7817230224609375
24,5.157470703125
25,8.316993713378906
26,10.610580444335938
27,13.095855712890625
28,12.858867645263672
29,7.9784393310546875
30,8.555412292480469
31,7.296562194824219
32,6.4182281494140625
33,20.49112319946289
34,15.429973602294922
35,9.112358093261719
36,12.958049774169922
37,10.217666625976562
38,10.60628890991211
39,8.753776550292969
40,8.87918472290039
41,11.291027069091797
42,12.736320495605469
43,15.450000762939453
44,18.2647705078125
45,21.10576629638672
46,17.39978790283203
47,18.751144409179688
48,12.38393783569336
49,8.831977844238281
50,7.988929748535156
51,8.365631103515625
52,8.531570434570312
53,18.178939819335938
