,tot_Prec_Intg
0,788.5701209306717
1,786.8859171867371
2,564.8995935916901
3,323.9114582538605
4,299.5842695236206
5,551.6178905963898
6,566.3171410560608
7,792.1678572893143
8,730.2697002887726
9,977.5080531835556
10,679.3470680713654
11,440.824031829834
12,424.9905049800873
13,529.574304819107
14,716.5376096963882
15,1013.3568197488785
16,955.9065848588943
17,1166.8005585670471
18,1033.092737197876
19,710.441917181015
20,645.2304124832153
21,847.3446220159531
22,815.2252435684204
23,861.9954437017441
24,969.0620750188828
25,1061.6296529769897
26,810.7440173625946
27,515.1383578777313
28,421.62880301475525
29,699.9581307172775
30,719.0336287021637
31,787.7157628536224
32,641.0537660121918
33,657.3531031608582
34,621.9029426574707
35,523.2293903827667
36,508.17206501960754
37,667.7383184432983
38,618.3458864688873
39,741.8233901262283
40,722.8731364011765
41,705.4831832647324
42,692.6532089710236
43,797.7744936943054
44,851.249098777771
45,835.8196914196014
46,994.776263833046
