,Prec_max
0,5.847644805908203
1,8.208417892456055
2,8.08868408203125
3,7.117509841918945
4,4.901790618896484
5,3.0658721923828125
6,3.8718223571777344
7,4.28466796875
8,6.49867057800293
9,7.719182968139648
10,5.224514007568359
11,5.144262313842773
12,6.316709518432617
13,11.82403564453125
14,5.8261871337890625
15,5.2837371826171875
16,7.486581802368164
17,5.954933166503906
18,8.908367156982422
19,9.514331817626953
20,7.74836540222168
21,13.112354278564453
22,15.780401229858398
23,12.960433959960938
24,16.2996768951416
25,7.063436508178711
26,6.560468673706055
27,7.01751708984375
28,8.321285247802734
29,9.38258171081543
30,6.742429733276367
31,6.09440803527832
32,6.311130523681641
33,20.084810256958008
34,8.090400695800781
35,12.121868133544922
36,12.06049919128418
37,12.401247024536133
38,14.044904708862305
39,14.21957015991211
40,8.600664138793945
41,18.005990982055664
42,18.862581253051758
43,22.691059112548828
44,19.242382049560547
45,10.026741027832031
46,10.034465789794922
47,11.739921569824219
48,9.913873672485352
49,9.790706634521484
50,15.392017364501953
51,14.085674285888672
52,16.188955307006836
53,14.305830001831055
54,9.639644622802734
55,6.472063064575195
56,7.405900955200195
57,8.772754669189453
58,9.115219116210938
59,8.468484878540039
60,12.237310409545898
