,tot_Prec_max
0,18.140792846679688
1,21.75140380859375
2,11.06882095336914
3,13.079643249511719
4,10.082244873046875
5,9.579658508300781
6,9.066581726074219
7,8.348464965820312
8,7.7991485595703125
9,4.705905914306641
10,6.515979766845703
11,8.550167083740234
12,13.389110565185547
13,7.063388824462891
14,7.935047149658203
15,12.925148010253906
16,10.271549224853516
17,10.176658630371094
18,13.491630554199219
19,13.545513153076172
20,10.863304138183594
21,9.161949157714844
22,10.243892669677734
23,12.022018432617188
24,9.954452514648438
25,22.891998291015625
26,22.137165069580078
27,18.781661987304688
28,29.447555541992188
29,13.371944427490234
30,10.930061340332031
31,13.027667999267578
32,10.021686553955078
33,10.836601257324219
34,11.026382446289062
35,13.092041015625
36,16.17908477783203
37,9.864330291748047
38,15.339851379394531
39,14.06097412109375
40,17.730712890625
