,Prec_max
0,6.936407089233398
1,4.752445220947266
2,10.451173782348633
3,7.929468154907227
4,6.307697296142578
5,8.688640594482422
6,4.744720458984375
7,13.180160522460938
8,7.933330535888672
9,6.597805023193359
10,7.714033126831055
11,19.5406436920166
12,13.748359680175781
13,11.21678352355957
14,9.532356262207031
15,13.023090362548828
16,11.644649505615234
17,19.89126205444336
18,21.29201889038086
19,13.484430313110352
20,8.74485969543457
21,9.382152557373047
22,8.109283447265625
23,5.666112899780273
24,7.051849365234375
25,8.352184295654297
26,10.647296905517578
27,34.74555015563965
28,36.9990348815918
29,21.851634979248047
30,22.138309478759766
31,26.35345458984375
32,15.022945404052734
33,14.920806884765625
34,25.992965698242188
35,12.155342102050781
36,14.322137832641602
37,12.972450256347656
38,13.949203491210938
39,17.08202362060547
40,15.698862075805664
41,12.098264694213867
42,12.549304962158203
43,17.807292938232422
44,24.327421188354492
45,16.534852981567383
46,16.362762451171875
47,21.497154235839844
48,21.790266036987305
49,18.395662307739258
50,17.530059814453125
51,18.292236328125
52,18.39008331298828
53,19.246673583984375
54,19.024372100830078
55,26.27105712890625
56,19.194316864013672
57,22.866153717041016
58,24.405527114868164
59,28.673458099365234
60,22.603940963745117
61,18.87502670288086
62,17.734766006469727
63,22.981595993041992
64,22.530555725097656
65,22.74041175842285
66,32.22641944885254
67,23.87251853942871
68,28.519392013549805
69,27.234506607055664
70,21.464967727661133
71,14.189529418945312
72,25.74319839477539
73,22.62883186340332
74,23.83432388305664
75,24.37591552734375
76,26.42383575439453
77,22.652864456176758
78,16.405677795410156
79,10.06922721862793
80,7.768535614013672
81,10.65373420715332
82,21.207046508789062
83,10.677337646484375
84,10.216856002807617
85,7.964229583740234
86,11.012506484985352
87,11.460542678833008
88,14.460325241088867
89,13.113212585449219
90,13.851356506347656
91,8.471918106079102
92,11.488866806030273
93,13.234663009643555
94,16.488933563232422
95,15.988540649414062
96,17.030954360961914
97,22.446012496948242
98,21.95892333984375
99,28.66659164428711
100,21.948623657226562
101,15.971803665161133
102,22.089385986328125
103,28.53569984436035
104,20.08523941040039
105,11.103057861328125
106,8.259916305541992
107,6.552314758300781
108,6.87718391418457
109,11.963081359863281
110,17.939043045043945
