,Prec_max
0,18.0450439453125
1,24.471187591552734
2,16.5468692779541
3,9.25297737121582
4,12.62826919555664
5,12.317132949829102
6,18.978452682495117
7,15.708303451538086
8,21.00534439086914
9,42.06647872924805
10,27.905917167663574
11,36.12570762634277
12,34.169626235961914
13,27.40316390991211
14,31.892967224121094
15,35.03694534301758
16,26.60965919494629
17,34.58719253540039
18,33.81814956665039
19,32.94053077697754
20,38.27404975891113
21,20.14145851135254
22,27.565383911132812
23,17.69571304321289
24,26.28307342529297
25,36.215829849243164
26,26.28607749938965
27,28.560161590576172
28,23.050689697265625
29,19.093036651611328
30,24.302101135253906
31,19.678401947021484
32,19.466400146484375
33,19.390439987182617
34,22.691059112548828
35,17.86952018737793
36,22.840404510498047
37,20.83582878112793
38,27.87952423095703
39,27.76622772216797
40,18.24030876159668
41,22.247314453125
42,25.575828552246094
43,16.6043758392334
44,21.453380584716797
45,13.853073120117188
46,19.97237205505371
47,22.618532180786133
48,25.277996063232422
49,23.41933250427246
50,8.833694458007812
51,12.801218032836914
52,19.180583953857422
53,12.196969985961914
54,13.720035552978516
