,tot_Prec_max
0,38.231849670410156
1,26.152610778808594
2,11.035919189453125
3,29.345989227294922
4,10.633468627929688
5,9.050369262695312
6,10.347843170166016
7,30.915260314941406
8,29.06513214111328
9,25.882244110107422
10,27.42481231689453
11,36.40556335449219
12,32.58037567138672
13,33.08391571044922
14,22.48668670654297
15,24.261474609375
16,24.477005004882812
17,16.733169555664062
18,27.426719665527344
19,32.562255859375
20,15.278816223144531
21,19.838333129882812
22,25.572776794433594
23,29.801368713378906
24,31.34918212890625
25,38.32054138183594
26,30.20191192626953
27,31.246662139892578
28,24.92237091064453
29,36.39411926269531
30,26.226043701171875
31,24.382591247558594
32,26.042938232421875
33,26.4434814453125
34,27.13489532470703
35,25.217533111572266
36,24.488449096679688
37,26.22699737548828
38,28.980731964111328
39,19.661903381347656
40,30.188560485839844
41,25.259971618652344
42,28.987884521484375
43,16.237735748291016
44,21.447181701660156
45,22.61066436767578
46,20.755767822265625
47,30.07221221923828
48,34.066200256347656
49,34.96265411376953
50,30.022144317626953
51,26.29709243774414
52,32.15599060058594
53,33.73432159423828
54,31.716346740722656
55,25.200843811035156
56,33.40721130371094
57,39.981842041015625
58,37.47844696044922
59,29.787540435791016
60,22.154808044433594
61,6.571769714355469
62,2.304553985595703
63,6.633281707763672
64,7.60650634765625
65,5.475044250488281
66,2.6826858520507812
67,1.399993896484375
68,1.0461807250976562
69,0.6418228149414062
70,0.957489013671875
71,1.2540817260742188
72,1.3828277587890625
73,2.262115478515625
74,3.5581588745117188
