,w10max
0,8.367716789245605
1,9.449280738830566
2,12.327559471130371
3,12.489228248596191
4,11.228815078735352
5,11.38082504272461
6,11.977596282958984
7,11.898005485534668
8,11.602583885192871
9,12.281064987182617
10,10.407158851623535
11,11.067947387695312
12,12.498359680175781
13,13.530413627624512
14,11.993986129760742
15,10.97649097442627
16,11.215785026550293
17,11.095876693725586
18,10.717646598815918
19,10.494229316711426
20,11.006216049194336
21,12.577342987060547
22,12.32339859008789
23,12.329500198364258
24,12.771048545837402
25,13.648933410644531
26,14.233052253723145
27,14.965210914611816
28,17.673377990722656
29,18.160287857055664
30,17.237422943115234
31,16.5924015045166
32,16.23657989501953
33,16.952224731445312
34,17.261474609375
35,17.44330406188965
36,17.35100746154785
37,17.402591705322266
38,18.525917053222656
39,18.440311431884766
40,18.328786849975586
41,17.619224548339844
42,19.34576416015625
43,19.041608810424805
44,18.954090118408203
45,20.33401107788086
46,22.767261505126953
47,22.353702545166016
48,23.535104751586914
49,22.639257431030273
50,23.813371658325195
51,24.43043327331543
52,23.416728973388672
53,23.964008331298828
54,23.394317626953125
55,22.127567291259766
56,21.96055793762207
57,20.830698013305664
58,15.848847389221191
59,16.68533706665039
60,16.231393814086914
61,15.954748153686523
62,15.420619010925293
63,15.18132495880127
64,15.821029663085938
65,15.998064994812012
66,14.686180114746094
67,15.222630500793457
68,14.662165641784668
69,15.055908203125
70,14.68642807006836
71,17.17190933227539
72,17.569477081298828
73,17.190067291259766
74,16.1837158203125
75,16.39362907409668
76,16.4857120513916
77,17.315509796142578
78,16.187091827392578
79,16.07100486755371
80,15.622795104980469
81,15.730249404907227
82,17.029062271118164
83,17.604476928710938
84,16.896921157836914
85,16.26034927368164
86,15.262167930603027
87,15.968462944030762
88,15.814159393310547
89,15.562067985534668
90,14.142627716064453
91,13.580942153930664
92,12.553186416625977
93,12.279483795166016
94,10.930731773376465
95,11.166133880615234
96,11.386859893798828
