,w10max
0,11.492965698242188
1,12.445265769958496
2,13.14351749420166
3,14.334250450134277
4,15.79248332977295
5,16.055320739746094
6,16.96590232849121
7,18.19712257385254
8,16.19538688659668
9,15.57839298248291
10,17.428863525390625
11,17.301612854003906
12,17.359485626220703
13,17.11884307861328
14,17.530057907104492
15,17.914030075073242
16,16.67307472229004
17,16.467100143432617
18,18.736557006835938
19,17.761632919311523
20,20.068870544433594
21,21.024703979492188
22,22.855091094970703
23,23.444580078125
24,23.73192596435547
25,21.996248245239258
26,22.89120101928711
27,22.86545753479004
28,23.46540069580078
29,23.707277297973633
30,25.62183952331543
31,24.9779109954834
32,24.739736557006836
33,26.540264129638672
34,24.78902244567871
35,25.51780891418457
36,28.223106384277344
37,27.692901611328125
38,29.1655216217041
39,29.690200805664062
40,28.566133499145508
41,30.875362396240234
42,30.776535034179688
43,29.711816787719727
44,30.782398223876953
45,33.428951263427734
46,33.623653411865234
47,32.449954986572266
48,27.8345947265625
49,26.46625328063965
50,26.213956832885742
51,25.57052230834961
52,23.125362396240234
